lambda,intervention_group,concepts_intervened,total_samples,cc_target_Original,cc_target_Seed_438878,cc_target_Seed_654571,cc_target_Seed_773956,cc_target_Seed_89250,cc_non_target_Original,cc_non_target_Seed_438878,cc_non_target_Seed_654571,cc_non_target_Seed_773956,cc_non_target_Seed_89250,cc_overall_Original,cc_overall_Seed_438878,cc_overall_Seed_654571,cc_overall_Seed_773956,cc_overall_Seed_89250,style_target_Original,style_target_Seed_438878,style_target_Seed_654571,style_target_Seed_773956,style_target_Seed_89250,style_non_target_Original,style_non_target_Seed_438878,style_non_target_Seed_654571,style_non_target_Seed_773956,style_non_target_Seed_89250,style_overall_Original,style_overall_Seed_438878,style_overall_Seed_654571,style_overall_Seed_773956,style_overall_Seed_89250,cc_target_mean,cc_target_ci_95,cc_non_target_mean,cc_non_target_ci_95,cc_overall_mean,cc_overall_ci_95,style_target_mean,style_target_ci_95,style_non_target_mean,style_non_target_ci_95,style_overall_mean,style_overall_ci_95
1.0,AGGREGATE_1_INTERVENTION,1,180000,0.5874055555555555,0.6317277777777778,0.6398388888888888,0.5966555555555556,0.6027333333333333,0.9972722222222222,0.9967722222222222,0.9973833333333333,0.9974444444444445,0.9975611111111111,0.5857166666666667,0.6298055555555555,0.6382166666666667,0.5951444444444445,0.6012666666666666,0.9569722222222222,0.9570555555555555,0.9563944444444444,0.9668333333333333,0.9653111111111111,0.9937888888888889,0.9924055555555555,0.9935277777777778,0.9963666666666666,0.9943888888888889,0.9510944444444445,0.95,0.9503666666666667,0.9633111111111111,0.9598666666666666,0.6116722222222222,0.028381336999665163,0.9972866666666669,0.0003798861582396854,0.61003,0.028280752691421447,0.9605133333333333,0.006344101497797125,0.9940955555555556,0.001811777350493303,0.9549277777777778,0.007715672362003902
1.0,ALL,ALL,990000,0.3874,0.4389676767676768,0.4503171717171717,0.3993373737373737,0.4050808080808081,0.9972722222222222,0.9967722222222222,0.9973833333333333,0.9974444444444445,0.9975611111111111,0.38709292929292927,0.4386181818181818,0.4500222222222222,0.3990626262626263,0.4048141414141414,0.9154,0.9141323232323232,0.9127838383838384,0.9363919191919192,0.9308848484848485,0.9937888888888889,0.9924055555555555,0.9935277777777778,0.9963666666666666,0.9943888888888889,0.9143313131313131,0.912849494949495,0.9116878787878788,0.9357515151515151,0.9298949494949494,0.41622060606060607,0.03354659822672799,0.9972866666666669,0.0003798861582396854,0.4159220202020202,0.03352883751503356,0.9219185858585858,0.013551110138795881,0.9940955555555556,0.001811777350493303,0.9209030303030303,0.013802842506680941
1.0,attr0,1,90000,0.5713444444444444,0.6328111111111111,0.6383888888888889,0.5947333333333333,0.6205555555555555,0.9971444444444445,0.9969555555555556,0.9972555555555556,0.9970333333333333,0.9972,0.5696777777777777,0.6311,0.6368222222222222,0.5930222222222222,0.6188555555555556,0.9596333333333333,0.9563555555555555,0.9609777777777778,0.9632333333333334,0.9752555555555555,0.9948777777777777,0.9927777777777778,0.9943888888888889,0.9971444444444445,0.9913333333333333,0.9547888888888889,0.9496333333333333,0.9555666666666667,0.9604777777777778,0.9668,0.6115666666666666,0.034859296149956046,0.9971177777777779,0.0001519469475568653,0.6098955555555555,0.0348835466136754,0.9630911111111111,0.008992083383420908,0.9941044444444443,0.0027316364085994338,0.9574533333333333,0.008054529394167885
1.0,attr1,1,90000,0.6034666666666667,0.6306444444444445,0.6412888888888889,0.5985777777777778,0.5849111111111112,0.9974,0.9965888888888889,0.9975111111111111,0.9978555555555556,0.9979222222222223,0.6017555555555556,0.6285111111111111,0.6396111111111111,0.5972666666666666,0.5836777777777777,0.9543111111111111,0.9577555555555556,0.9518111111111112,0.9704333333333334,0.9553666666666667,0.9927,0.9920333333333333,0.9926666666666667,0.9955888888888889,0.9974444444444445,0.9474,0.9503666666666667,0.9451666666666667,0.9661444444444445,0.9529333333333333,0.6117777777777779,0.029066536946412515,0.9974555555555555,0.0006614299156602027,0.6101644444444444,0.02873528101100157,0.9579355555555555,0.00907076676773666,0.9940866666666667,0.0028911557243038715,0.9524022222222222,0.010213577559076559
1.0,both,2,810000,0.3429543209876543,0.3961320987654321,0.40820123456790125,0.3554888888888889,0.36115802469135805,,,,,,0.3429543209876543,0.3961320987654321,0.40820123456790125,0.3554888888888889,0.36115802469135805,0.9061617283950617,0.9045938271604939,0.9030925925925926,0.9296271604938272,0.9232345679012346,,,,,,0.9061617283950617,0.9045938271604939,0.9030925925925926,0.9296271604938272,0.9232345679012346,0.3727869135802469,0.03469783387600665,,0.0,0.3727869135802469,0.03469783387600665,0.913341975308642,0.01515906651175364,,0.0,0.913341975308642,0.01515906651175364
