lambda,intervention_group,concepts_intervened,total_samples,cc_target_Original,cc_target_Seed_438878,cc_target_Seed_654571,cc_target_Seed_773956,cc_target_Seed_89250,cc_non_target_Original,cc_non_target_Seed_438878,cc_non_target_Seed_654571,cc_non_target_Seed_773956,cc_non_target_Seed_89250,style_target_Original,style_target_Seed_438878,style_target_Seed_654571,style_target_Seed_773956,style_target_Seed_89250,style_non_target_Original,style_non_target_Seed_438878,style_non_target_Seed_654571,style_non_target_Seed_773956,style_non_target_Seed_89250,style_overall_Original,style_overall_Seed_438878,style_overall_Seed_654571,style_overall_Seed_773956,style_overall_Seed_89250,disc_left_acc_Original,disc_left_acc_Seed_438878,disc_left_acc_Seed_654571,disc_left_acc_Seed_773956,disc_left_acc_Seed_89250,disc_right_acc_Original,disc_right_acc_Seed_438878,disc_right_acc_Seed_654571,disc_right_acc_Seed_773956,disc_right_acc_Seed_89250,disc_overall_acc_Original,disc_overall_acc_Seed_438878,disc_overall_acc_Seed_654571,disc_overall_acc_Seed_773956,disc_overall_acc_Seed_89250,cc_target_mean,cc_target_ci_95,cc_non_target_mean,cc_non_target_ci_95,style_target_mean,style_target_ci_95,style_non_target_mean,style_non_target_ci_95,style_overall_mean,style_overall_ci_95,disc_left_acc_mean,disc_left_acc_ci_95,disc_right_acc_mean,disc_right_acc_ci_95,disc_overall_acc_mean,disc_overall_acc_ci_95
0.0,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5096722222222222,0.5142444444444444,0.51495,0.5181833333333333,0.5297777777777778,0.5528,0.5519,0.54865,0.54255,0.5550833333333334,0.3968388888888889,0.39484444444444444,0.41184444444444446,0.41024444444444447,0.41606666666666664,0.9873111111111111,0.9797388888888889,0.9832611111111111,0.9820166666666666,0.9862666666666666,0.9930555555555556,0.9893388888888889,0.9919888888888889,0.9942888888888889,0.9965388888888889,0.9816166666666667,0.9722444444444445,0.9758277777777777,0.9768277777777777,0.9829722222222222,1.0,0.0,1.0,0.0,0.5173655555555555,0.009405054462664701,0.5501966666666667,0.006032682033641431,0.4059677777777778,0.011810140535037487,0.9837188888888889,0.0038442864405425683,0.9930422222222223,0.003320448558132824,0.977897777777778,0.005446720818221026
0.0,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10924444444444445,0.11001818181818182,0.11015454545454545,0.11075858585858586,0.11285050505050505,0.5528,0.5519,0.54865,0.54255,0.5550833333333334,0.08872929292929294,0.0883090909090909,0.09140808080808081,0.09113333333333333,0.09217575757575758,0.9976929292929293,0.9963161616161617,0.9969565656565657,0.9967303030303031,0.9975030303030303,0.9987373737373737,0.9980616161616161,0.9985434343434343,0.9989616161616162,0.9993707070707071,0.9966575757575757,0.9949535353535354,0.9956050505050505,0.9957868686868687,0.9969040404040405,1.0,0.0,1.0,0.0,0.11060525252525252,0.0016961622788897446,0.5501966666666667,0.006032682033641431,0.09035111111111112,0.002137910686029483,0.997039797979798,0.0006989611710077298,0.9987349494949495,0.0006037179196605292,0.9959814141414143,0.000990312876040185
0.0,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8351,0.8372555555555555,0.8696555555555555,0.8716222222222222,0.8699444444444444,0.9041666666666667,0.8894222222222222,0.9174444444444444,0.9065,0.9151111111111111,0.7579444444444444,0.7491222222222222,0.7981666666666667,0.7919555555555555,0.7964444444444444,0.9800222222222222,0.9727777777777777,0.9766,0.9715666666666667,0.9791777777777778,0.9886111111111111,0.9857,0.9897777777777778,0.9916333333333334,0.9939,0.9711111111111111,0.9645111111111111,0.9674888888888888,0.9642222222222222,0.9733333333333334,1.0,0.0,1.0,0.0,0.8567155555555555,0.023317012261497554,0.9065288888888888,0.013757038446421092,0.7787266666666668,0.028954746135636738,0.9760288888888888,0.004673571616078377,0.9899244444444445,0.003843026781512005,0.9681333333333335,0.004995277423437066
0.0,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18424444444444443,0.19123333333333334,0.16024444444444444,0.16474444444444444,0.18961111111111112,0.20143333333333333,0.21437777777777778,0.17985555555555555,0.1786,0.19505555555555557,0.03573333333333333,0.04056666666666667,0.025522222222222224,0.028533333333333334,0.03568888888888889,0.9946,0.9867,0.9899222222222223,0.9924666666666667,0.9933555555555555,0.9975,0.9929777777777777,0.9942,0.9969444444444444,0.9991777777777778,0.9921222222222222,0.9799777777777777,0.9841666666666666,0.9894333333333334,0.9926111111111111,1.0,0.0,1.0,0.0,0.17801555555555554,0.01799235395282936,0.19386444444444445,0.01871533974503244,0.033208888888888885,0.0075426815469203995,0.9914088888888889,0.0039006537756540944,0.99616,0.0031341917555609495,0.9876622222222222,0.00676648583416052
0.0,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.020260493827160494,0.020190123456790124,0.0202,0.020219753086419753,0.0202,,,,,,0.020260493827160494,0.020190123456790124,0.0202,0.020219753086419753,0.0202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.020214074074074072,3.4881896825871765e-05,,0.0,0.020214074074074072,3.4881896825871765e-05,1.0,0.0,1.0,0.0,1.0,0.0
0.2,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6955833333333333,0.6987444444444444,0.6584388888888889,0.6611777777777778,0.7388,0.7420611111111111,0.7527055555555555,0.7032722222222222,0.6922444444444444,0.7606222222222222,0.5527944444444445,0.5582777777777778,0.5211833333333333,0.5178444444444444,0.5944333333333334,0.9859055555555556,0.9802388888888889,0.9827333333333333,0.98155,0.9852944444444445,0.9929888888888889,0.9897222222222222,0.9929555555555556,0.9942388888888889,0.9966222222222222,0.9802666666666666,0.9732055555555555,0.9761611111111111,0.9763,0.9820555555555556,1.0,0.0,1.0,0.0,0.6905488888888889,0.04077877107572496,0.7301811111111111,0.03795932161688621,0.5489066666666667,0.03881592781054232,0.9831444444444444,0.0030031687124536096,0.9933055555555554,0.00310008742530012,0.9775977777777778,0.004391464040482643
0.2,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3103666666666667,0.31402424242424243,0.20413333333333333,0.20541313131313133,0.31934242424242426,0.7420611111111111,0.7527055555555555,0.7032722222222222,0.6922444444444444,0.7606222222222222,0.2844050505050505,0.2884848484848485,0.17917777777777777,0.17935252525252526,0.2930939393939394,0.9974373737373737,0.9963707070707071,0.9968606060606061,0.9965,0.9973262626262627,0.9987252525252526,0.9980262626262626,0.9986818181818182,0.9989515151515151,0.9993858585858586,0.9964121212121212,0.9949868686868687,0.9956282828282829,0.9955444444444445,0.9967373737373737,1.0,0.0,1.0,0.0,0.2706559595959596,0.07478386329636541,0.7301811111111111,0.03795932161688621,0.24490282828282828,0.07449680222029048,0.99689898989899,0.0005929410859471447,0.9987541414141414,0.0006126752308287176,0.9958618181818182,0.0008758424531424948
0.2,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8732888888888889,0.8746111111111111,0.9022444444444444,0.9069666666666667,0.9049,0.9398444444444445,0.9266,0.9474666666666667,0.9399,0.9473111111111111,0.8227444444444444,0.8145333333333333,0.8552888888888889,0.8536888888888889,0.8572555555555555,0.9770111111111112,0.9706888888888889,0.9737666666666667,0.9691555555555555,0.9770111111111112,0.9893444444444445,0.9868888888888889,0.9921888888888889,0.9928444444444444,0.9946111111111111,0.9690777777777778,0.9638333333333333,0.9668555555555556,0.9629888888888889,0.9718444444444444,1.0,0.0,1.0,0.0,0.8924022222222223,0.021026233212730356,0.9402244444444445,0.01054584673235553,0.8407022222222222,0.025315407595542846,0.9735266666666668,0.004455303473918565,0.9911755555555557,0.003793865464590477,0.96692,0.004557577423711727
0.2,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5178777777777778,0.5228777777777778,0.41463333333333335,0.41538888888888886,0.5727,0.5442777777777777,0.5788111111111112,0.45907777777777775,0.44458888888888887,0.5739333333333333,0.28284444444444445,0.30202222222222225,0.1870777777777778,0.182,0.33161111111111113,0.9948,0.9897888888888889,0.9917,0.9939444444444444,0.9935777777777778,0.9966333333333334,0.9925555555555555,0.9937222222222222,0.9956333333333334,0.9986333333333334,0.9914555555555555,0.9825777777777778,0.9854666666666667,0.9896111111111111,0.9922666666666666,1.0,0.0,1.0,0.0,0.48869555555555555,0.0876579898370785,0.5201377777777777,0.07939666927126637,0.2571111111111111,0.0850694106873874,0.9927622222222222,0.0024975929872392555,0.9954355555555555,0.002972837771507879,0.9882755555555555,0.0051262683106351155
0.2,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.22476296296296297,0.22853086419753085,0.10317654320987654,0.1041320987654321,0.22612962962962962,,,,,,0.22476296296296297,0.22853086419753085,0.10317654320987654,0.1041320987654321,0.22612962962962962,1.0,0.9999555555555556,1.0,0.9998222222222222,1.0,1.0,0.9998716049382717,0.9999543209876544,0.9999987654320988,1.0,1.0,0.9998271604938271,0.9999543209876544,0.999820987654321,1.0,1.0,0.0,,0.0,0.17734641975308643,0.0835462847418997,,0.0,0.17734641975308643,0.0835462847418997,0.9999555555555556,9.558333914749748e-05,0.999964938271605,6.920749378308318e-05,0.9999204938271605,0.00011174860330946266
