epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.37760047832756394,0.09984676160295552,0.8711,0.9688,0.0001
2,0.10291784154513227,0.07374673554544113,0.96744,0.9782,0.0001
3,0.07034027414596485,0.056749112174634034,0.97758,0.9838,0.0001
4,0.05798864949737554,0.055518569684104076,0.98182,0.984,0.0001
5,0.050159125754376276,0.05189782586479206,0.9837,0.9845,0.0001
6,0.041718253852737607,0.04468252989529821,0.98646,0.9871,0.0001
7,0.037925604247318966,0.04772539198976246,0.98706,0.9855,0.0001
8,0.03559064580475354,0.043581955416881056,0.98798,0.9871,0.0001
9,0.030859788082411414,0.04059051837909085,0.9902,0.9887,0.0001
10,0.029969088960965368,0.048274079409002066,0.99036,0.9867,0.0001
11,0.026220862340206482,0.038571157170528884,0.99088,0.9884,0.0001
12,0.024761890900223647,0.04364663874730468,0.99156,0.9898,0.0001
13,0.0241458218299386,0.05789023799132084,0.99248,0.9847,0.0001
14,0.021677329452545205,0.04533069761789734,0.99322,0.9875,0.0001
15,0.02211388960898118,0.040264366507564105,0.9925,0.9894,0.0001
16,0.021794561014818553,0.035444727537547877,0.993,0.9905,0.0001
17,0.018189153153128634,0.048693665551409256,0.99406,0.9873,0.0001
18,0.01611034622337893,0.04849738729772186,0.9948,0.989,0.0001
19,0.018102219568074517,0.037983520116264304,0.99378,0.9904,0.0001
20,0.01669682365070428,0.04095421136636145,0.99438,0.9899,0.0001
21,0.015947210637744173,0.04180519110165238,0.99478,0.9902,0.0001
22,0.013580675295051223,0.04009894545607161,0.99546,0.9892,0.0001
23,0.014235652584927644,0.04453889816877952,0.99504,0.9891,0.0001
24,0.015073698602740795,0.0407585984320133,0.99486,0.99,0.0001
25,0.012247834657512419,0.04880131960031645,0.99612,0.9886,0.0001
26,0.012977645568874315,0.040942197118623354,0.9958,0.99,0.0001
27,0.011064109550376632,0.04786023581151381,0.99652,0.9884,0.0001
28,0.01168028522131216,0.0386425631374573,0.996,0.991,0.0001
29,0.012411282181909815,0.03588725371336111,0.99608,0.9917,0.0001
30,0.010521936846677871,0.041811068609074686,0.99652,0.9918,0.0001
31,0.01060948660633492,0.04200695148804848,0.99668,0.9903,0.0001
32,0.01007785660412457,0.05530519301724274,0.99662,0.9878,0.0001
33,0.009929219149462671,0.049887788492003295,0.9966,0.9902,0.0001
34,0.009839474884642804,0.04372501868458643,0.99698,0.9894,0.0001
