epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,364.95451320589655,116.79291632230324,124.08079453304296,17.60865707035306,6.92167751094963,5.343489788001096,0.83832,0.8945,0.001
2,13.427893703246056,6.678013057659959,3.3749403384183068,13.036360583727873,6.510653471644921,3.262853525861909,0.92908,0.9423,0.001
3,13.078497073229622,6.486309036879283,3.296094008752376,16.606551188456862,6.523296132872376,5.0416275176066385,0.93622,0.8996,0.001
4,12.152080399301045,6.209220870376548,2.9714297569300885,10.076950157744974,6.385307269760325,1.845821461063057,0.94406,0.9609,0.001
5,12.204739608423179,6.058753478252674,3.072993074688093,17.09758979459352,6.368917205665685,5.364336307171355,0.94756,0.9546,0.001
6,11.162262997054079,5.9440464144167695,2.609108304056484,16.8932961270779,5.684537966040116,5.604379063731508,0.95278,0.9379,0.001
7,10.800849263320494,5.744313248587996,2.5282680127493395,13.658825409563281,5.494878358478788,4.081973536105096,0.9563,0.9345,0.001
8,10.308642162996179,5.3604592606234736,2.4740914673395,13.518650616271586,5.625720482838305,3.9464650425729872,0.95958,0.9191,0.001
9,11.457095980339343,5.2371142709346685,3.109990880481846,12.972827482827102,5.308715150326113,3.8320561662504944,0.96116,0.9476,0.001
10,9.947732796144608,5.059429869932287,2.4441514611665323,9.943213028243825,5.108179466633857,2.4175167790528542,0.96394,0.971,0.001
11,10.701690586021794,5.259763624966907,2.7209634939479566,9.93947755234151,4.897232749794103,2.5211224251298185,0.96484,0.9675,0.001
12,10.685333889768556,4.927962349503852,2.878685768962263,16.429592905165276,4.836178501950035,5.796707218395002,0.96628,0.961,0.001
13,16.598548748913935,6.350546086840617,5.124001234498254,8.353080465823789,4.506013417545753,1.9235335127804127,0.96844,0.9733,0.001
14,11.104783337439418,4.758495927161878,3.1731437192507888,18.92252323899088,4.951045205321493,6.985738902105184,0.96924,0.9781,0.001
15,10.884689659108895,4.510921281317006,3.186884202421317,14.56890559498268,4.050937208948256,5.2589841948091225,0.97198,0.9706,0.001
16,11.024606994350853,4.370545725078534,3.3270306489370913,10.107971834231027,4.182954217814192,2.9625088131003325,0.97232,0.9767,0.001
17,16.598873887220613,5.131791545302057,5.73354110578679,20.43954513948175,4.218413796605943,8.110565721894368,0.96822,0.9736,0.001
18,11.26096479362234,3.8168459475192877,3.722059420657068,13.744594649423528,4.078884082504466,4.83285534620002,0.97492,0.9771,0.001
19,23.815544568669157,4.109255680952535,9.853144351050826,25.261653987667227,3.1344588225400902,11.063597577848013,0.97714,0.9654,0.001
20,12.005496515947229,3.5814559746276386,4.2120202580248485,16.34398060810717,3.685255316239369,6.329362646311144,0.97594,0.9634,0.001
21,19.160425441039493,3.817243062016909,7.671591225036199,32.215161368816716,3.61941090113,14.297875238370292,0.97744,0.9589,0.0005
22,11.36893693595896,1.6607433767117503,4.854096779248801,18.672221887715256,1.0573269815384587,8.807447434980658,0.98616,0.9814,0.0005
23,13.861894415782007,0.521472587724171,6.670210920633111,28.72017952073601,0.22568981698419474,14.247244877280675,0.98868,0.9851,0.0005
24,11.926572723969189,0.3161232576495908,5.8052247429345805,14.15686525925817,0.038482780108534835,7.059191219095392,0.98864,0.9886,0.0005
25,11.836297706546038,0.3801734490472528,5.728062119463362,11.746676508573037,0.5540593928551372,5.596308544559236,0.9876,0.9824,0.0005
26,11.270620677407365,0.18668889842310843,5.5419659029686565,11.832541198622954,0.2407936701857591,5.795873774191449,0.98828,0.989,0.0005
27,12.878114695808447,0.17240131917127344,6.352856680697218,21.740893996403187,-0.13525120899098914,10.938072632438256,0.98828,0.9858,0.0005
28,12.406458202293654,0.09358451667916798,6.1564368617488014,11.602270468219944,0.029139963632207836,5.786565254289139,0.98796,0.9894,0.0005
29,11.61092791916556,0.2375202112896082,5.68670385994132,33.42426857918124,-0.4023530526628977,16.91331086440389,0.9878,0.9872,0.0005
30,13.957569552996361,-0.05059469420560505,7.004082102679271,20.21009596063508,0.0773034759891467,10.06639623276678,0.987,0.984,0.0005
31,13.19037760922562,-0.06916153060240776,6.629769578364676,9.198386089994184,0.27856523826529705,4.459910418855272,0.9878,0.9861,0.0005
32,11.841411926211965,0.13563624496297502,5.8528878401364475,10.607572748502598,0.6177542192649238,4.994909239293336,0.9866,0.9864,0.00025
33,13.967893976213224,-0.44445639958276467,7.206175192499547,27.12623253804219,-0.4409190163582186,13.783575721933872,0.99084,0.9885,0.00025
34,14.556074521273299,-0.7403040152529011,7.648189244730385,22.03778961036779,-0.7224440680274481,11.380116867797472,0.99064,0.9872,0.00025
35,13.025928063618252,-0.7158834029112935,6.870905758949415,29.82523177469833,-0.8060994789570193,15.315665702854409,0.99082,0.9868,0.00025
36,13.788169990186496,-0.7123769052860225,7.250273458760096,19.990850697589828,-0.6836986492706251,10.337274691741325,0.99016,0.9883,0.00025
37,12.965543828733132,-0.7712978648445795,6.868420876520072,22.766091876392125,-0.7658707650401925,11.765981255163325,0.99086,0.9888,0.00025
38,13.276424629151668,-0.829645049711213,7.0530348259394495,35.5803798474843,-0.8946118898029569,18.23749601672981,0.99114,0.9874,0.00025
39,20.346816388999713,-0.8599221399982871,10.603369205720849,30.73617297260067,-1.0076616263087792,15.871917272175226,0.99112,0.9887,0.00025
