epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,991.8260250189115,163.07983799785603,207.1865438750333,57.851232311393645,6.763316275198249,12.771979078461852,0.85412,0.8883,0.001
2,34.094681820296266,6.557888728578377,6.884198265764719,29.468607117858113,6.328539975081818,5.785016754005529,0.92954,0.9381,0.001
3,29.322967976865257,6.06024960544713,5.8156795999430635,35.72472817988335,5.762716866746733,7.490502838092514,0.94472,0.9329,0.001
4,27.68105216892174,5.85216214528779,5.457222498986142,33.48518067371996,5.710744966434527,6.9436089147495315,0.95132,0.9405,0.001
5,28.600888899829993,5.795863071061157,5.701256471326398,35.688158735444276,5.396444133565396,7.5729286731043945,0.95634,0.9463,0.001
6,26.791519374798632,5.623464142879866,5.292013806415379,32.69504189189476,5.344463595861121,6.837644578629656,0.96044,0.9529,0.001
7,23.913008647196737,5.310550695794928,4.6506144981011195,35.98292826399018,5.06269978269746,7.730057155784173,0.96522,0.9587,0.001
8,23.77547771058729,5.24160300374336,4.633468691363873,42.80365520187571,4.666743061210536,9.5342280834536,0.96894,0.9542,0.001
9,41.64209997684449,5.275721087785024,9.091594657507189,42.638570839845684,4.961093624935875,9.419369275717042,0.97212,0.9617,0.001
10,27.078035196684816,4.676657764503108,5.600344351438139,28.554615129398393,4.316739643676372,6.0594688684162845,0.97564,0.9727,0.001
11,24.939014372008536,4.105990586073502,5.208255936378484,46.750120365166964,3.44226042228409,10.826964985190205,0.97928,0.9703,0.001
12,28.465962228872588,3.7626785853939593,6.175820902639172,62.96103338652019,4.383320144460171,14.644428274299525,0.97924,0.9531,0.001
13,26.721752926516714,3.6865667248016125,5.758796556257158,67.32668012908742,2.660548439508752,16.16653292781756,0.97998,0.9716,0.001
14,26.973414747306453,3.039687214909917,5.983431880685398,106.8545303525804,2.4799278204954125,26.0936507197875,0.98506,0.9662,0.001
15,25.793490771747305,2.001176395379674,5.948078599165593,107.81417718114731,7.561329805398289,25.06321205067908,0.9875,0.9735,0.001
16,128.93385830681646,16.001042464809956,28.233204869339673,93.11812013161334,1.6773281987709334,22.860197810338267,0.98728,0.9754,0.001
17,23.807366634421335,1.5958485118568402,5.5528795390634915,103.54295439961591,2.532887226418604,25.252516553371766,0.99126,0.9725,0.001
