epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,993.6587536194745,163.32951192782664,207.5823077356724,42.28934822806829,6.6680305698249915,8.905329441722435,0.86382,0.9321,0.001
2,38.152488946304906,6.6806695747863305,7.867954849053527,33.29860582230966,6.420847186559363,6.719439664596243,0.93592,0.9502,0.001
3,31.357380701147992,6.214853356256509,6.2856318576289985,36.499897461903245,5.971942805036714,7.631988675345348,0.9483,0.9433,0.001
4,28.478374610471604,5.88272611808289,5.64891213438083,41.733951073658616,5.7780913401253615,8.988964962808392,0.95566,0.941,0.001
5,30.36680505464754,5.900751038280594,6.116513482718757,48.7258963645259,5.603895048551921,10.780500312394734,0.95982,0.9418,0.001
6,44.437708660769644,6.017187829517647,9.605130354457497,33.47945562193665,5.192366352564172,7.0717723379132655,0.96466,0.9611,0.001
7,26.33490364264954,5.3304702290488635,5.251108333483114,44.46115520936024,4.864417190793194,9.899184500114828,0.96964,0.9566,0.001
8,41.162143507272084,5.742156401924465,8.854996789709926,37.20050718814512,4.599730401099483,8.150194133384318,0.97306,0.9657,0.001
9,34.88394670413278,5.264953291324703,7.404748391335784,45.696560346627535,5.421834106686749,10.068681597731024,0.97546,0.9602,0.001
10,23.076775450230866,4.01913345561308,4.764410493397172,60.39223549939409,3.9246298572685143,14.116901413549352,0.97958,0.967,0.001
11,61.99595668370766,7.723572549917509,13.568096168480322,69.2943327517449,4.4475118751767315,16.21170522291449,0.9797,0.9651,0.001
12,29.3215379675331,3.2177859038648093,6.525938024505158,81.20415784437445,3.375701593447335,19.457114213629612,0.98244,0.9718,0.001
13,46.30585234701786,6.428772164732599,9.969269862209376,69.85806785354131,3.542279545264908,16.578947123532814,0.98252,0.9683,0.001
14,54.776991314595314,5.468358778892576,12.327158153761047,95.28677285773844,2.029575136643422,23.31429942650131,0.98452,0.9678,0.001
15,37.2006890795115,1.9837281511872626,8.804240270330304,97.89944717552089,1.4036876627161532,24.123939800866044,0.98914,0.974,0.001
16,24.49939560402385,1.3529669698851798,5.786607174621165,117.88291546362865,1.0417609969271888,29.210288615166387,0.99114,0.9735,0.001
17,22.01834746105287,1.2551239634413853,5.190805854344722,132.3389081057114,1.021947625317151,32.829240304005296,0.99164,0.9748,0.001
18,27.707573136710145,1.2984943063667669,6.602269704003343,183.17087528826315,2.43461616884304,45.18406476186055,0.9913,0.971,0.001
19,25.384367507741885,1.073284391933085,6.0777708455501,140.17012037582035,0.7502480986752088,34.85496810719937,0.99262,0.9773,0.001
20,21.056833490615002,0.6335996479329551,5.1058084764424425,137.83539397844785,0.5045340445977223,34.33271493791025,0.99368,0.9777,0.001
21,17.254607892440408,0.4820824992245116,4.193131339677875,154.20773567051828,0.3381833677427678,38.46738819464487,0.99486,0.9786,0.001
22,251.8709531995799,25.60134572076523,56.56740176440705,2098.302906585645,373.80338706849494,431.1248836758771,0.9779,0.947,0.001
23,90.48271770154119,10.212581775225033,20.06753396345841,138.18521825271316,1.2023320333867134,34.24572155445437,0.98292,0.9709,0.001
24,14.4180734211679,0.5082018020589029,3.477467908434465,146.68566601563103,0.5991402177871028,36.52163119255742,0.99592,0.9767,0.001
