epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,662.2952333142995,152.64012800397165,254.82754606648786,29.204785371128516,15.116951870012887,7.04391676413862,0.85588,0.9428,0.001
2,28.56245840906792,14.980093175492932,6.791182608403209,22.85332963436465,14.824637388881248,4.014346058680853,0.93428,0.9607,0.001
3,26.00275407239909,14.584449053420435,5.709152527515541,38.258678400063815,14.661922491049465,11.798377919046185,0.94542,0.9381,0.001
4,25.553968278343415,14.023942593723307,5.7650128587659255,30.821356254287913,14.115493460546565,8.352931395718056,0.94962,0.9636,0.001
5,23.563960392456835,13.600211109346747,4.98187466344945,31.24936986271339,13.779672381244128,8.734848789021939,0.9562,0.9504,0.001
6,26.04331846066448,13.16260128313928,6.440358659590642,211.87889399709582,34.160596907893314,88.85914952845513,0.95922,0.9213,0.001
7,24.39810890431904,12.877978078544597,5.760065441811166,25.18522496766682,13.159221830247324,6.013001515329639,0.96288,0.9588,0.001
8,22.177064502940457,12.338204376532904,4.919430037638908,87.7160209704049,13.256941083111341,37.229539937610866,0.96744,0.924,0.001
9,26.150885772217265,12.162663598804523,6.99411103518351,111.55794440643697,12.59981602053099,49.479064144665685,0.9693,0.8396,0.001
10,23.14493260054332,11.585782687682325,5.779574964532165,77.42709310748909,14.699783156189737,31.363654704033575,0.96976,0.9533,0.001
11,26.091988797687815,11.08200741302022,7.504990721599645,922.3497385435467,401.9929805948764,260.1783792278435,0.97254,0.9051,0.001
12,25.808701949351278,10.70835180477718,7.5501750517512445,366.7800422378733,14.699707803846914,176.04016683071475,0.97376,0.7987,0.001
13,25.323666728670943,10.48368233000226,7.41999215865177,238.2262508175041,11.617443579661694,113.30440429494351,0.975,0.8066,0.001
14,309.5808694502887,211.3851752573877,49.09784448846648,2268.101387893097,12.130352865291547,1127.9855207612243,0.97856,0.7103,0.001
15,28.13957966441084,7.777487401157389,10.181046139582143,921.8548391800892,12.821893873094004,454.5164729251137,0.98056,0.7729,0.001
16,34.16200884040969,6.6611541372430905,13.750427373069503,3931.1056078174447,130.73170857489865,1900.186943343923,0.98114,0.7483,0.001
17,40.34287413184905,10.673477569199584,14.834698125580385,1860.7035724905472,22.114275570157208,919.2946418086185,0.98158,0.8675,0.001
18,42.89527794284284,4.161751194683182,19.366763392125097,1911.880016471766,16.334793730627133,947.7726139116891,0.98668,0.7327,0.001
19,52.60768193936409,4.7405069990231254,23.93358743594259,6590.268233287184,65.50622920748553,3262.3809984424447,0.98858,0.6346,0.0005
20,43.290785066802485,1.049390008268149,21.12069751387057,62726.92632515823,1178.934777368473,30773.99584651899,0.99134,0.169,0.0005
21,50.10523540406759,0.3347778345155708,24.885228805018805,25067.904445213608,221.0647532789013,12423.419835344146,0.9919,0.1618,0.0005
22,52.103800801414096,0.2154282017630618,25.944186400879374,49432.74475870253,578.0399876848052,24427.352378362342,0.9921,0.1542,0.0005
23,55.78624232354469,-0.09691035634439969,27.941576457694364,109252.8944818038,6333.4670317444625,51459.713755933546,0.9921,0.0799,0.0005
24,53.93800037726998,-0.0029987360724745807,26.97049943877913,16433.290892009492,258.64031712012957,8087.325269481804,0.99228,0.1673,0.0005
25,62.89389921520906,-0.05087254328600815,31.472385772353853,20027.96017108386,48.32752049120167,9989.816282634494,0.99198,0.1416,0.0005
26,52.53921327488723,-0.13163309184479458,26.33542318367268,27188.879746835442,73.45048238054106,13557.71465832674,0.99222,0.105,0.0005
27,60.922838601423074,-0.27997901269098946,30.60140883648182,26027.46815664557,288.26361103299297,12869.602217662183,0.99176,0.1839,0.0005
28,63.04236556000917,-0.3955666004892086,31.71896615479608,28682.914581685127,98.14209771458107,14292.386286095727,0.99174,0.1081,0.0005
29,59.125560540225294,-0.3949641897969092,29.760262384110362,49719.53001384494,893.6258807604826,24412.951987737342,0.99194,0.066,0.0005
30,62.496312567035254,-0.6886295860733294,31.592471126356042,33589.46546182753,343.6595248451716,16622.902998912185,0.99314,0.147,0.00025
31,65.36224781110158,-0.8884286245574122,33.12533808854954,130387.16475474683,7804.760328075554,61291.202185522154,0.99378,0.1337,0.00025
32,59.89558855529941,-1.0113170523472759,30.45345283642678,61302.251631724685,334.1166433986229,30484.067568235758,0.99424,0.0886,0.00025
33,78.07617291541355,-1.1104066187463453,39.5932897192133,53996.52210245253,267.89388362063636,26864.314131724685,0.99412,0.0781,0.00025
34,67.20909367863784,-1.176214605341177,34.19265415470084,102255.45500395569,401.51570979251136,50926.969738924054,0.99482,0.0965,0.00025
35,69.98525355112217,-1.1576659273918328,35.571459660444724,115139.98852848102,1660.748779296875,56739.61985759494,0.99468,0.0887,0.00025
36,76.94626797861456,-1.1958229259761703,39.07104538407777,107215.28312895569,3396.588839374011,51909.34711234177,0.99352,0.1137,0.00025
