epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,292.08249924310945,143.02888845360798,298.10724123298667,23.866502182393134,13.006153879286368,21.720696696752235,0.81264,0.9025,0.001
2,20.97404280708879,12.523417880163167,16.901249783118363,92.46963906589943,13.107276083547857,158.72472623028332,0.90166,0.6693,0.001
3,19.930585080705335,12.013009003056284,15.835152177249684,121.88407202611995,19.207387393033958,205.35336825213855,0.9186,0.6757,0.001
4,18.87909383359163,11.237656412831962,15.282874858897666,283.7993196897869,55.07464739642566,457.4493435244017,0.92796,0.7539,0.001
5,19.26781666065421,11.014604070912236,16.50642511991741,678.6672100598299,157.308072923105,1042.7182717625099,0.93166,0.6769,0.001
6,19.389053666683107,11.03281021605977,16.71248688051463,143.11591088017332,23.916856186299384,238.39810914631133,0.93794,0.7753,0.001
7,18.125397945608935,10.571123493906788,15.108548948979553,498.0345984350277,35.66649270359474,924.7362130080597,0.94248,0.6923,0.001
8,17.901532053642566,10.363200438906775,15.076663295497827,114.80639573592174,22.201943964897833,185.20890402492088,0.94854,0.8786,0.001
9,18.084332458808294,9.953151705319923,16.262361482052548,146.8439663271361,21.440394727489615,250.8071423301214,0.95182,0.8361,0.001
10,17.94527490669504,9.537552638431949,16.81544448271432,746.2298954830894,36.933241445806964,1418.5933127101464,0.95254,0.6987,0.001
11,18.633797613861006,9.760225049674968,17.747145065475543,2499.6873238479034,580.6316787140279,3838.1112755884096,0.95572,0.6461,0.001
12,17.650108316670295,9.107845310055081,17.08452607214908,4414692.563291139,3830857.150316456,1167670.7836234176,0.95862,0.5176,0.001
13,17.610272220943283,8.884120460666354,17.4523034513454,665.0267343641837,164.61154952230333,1000.8303719049768,0.95982,0.8302,0.001
14,142.8764818940321,85.25177582572488,115.24941212725838,1998.840792499011,161.71452389487737,3674.2525186659414,0.9618,0.6892,0.001
15,18.522966421473665,8.446039940085253,20.153852973366753,8899.57793957674,494.35270632973203,16810.45039309731,0.9626,0.5386,0.001
16,18.102979661253713,7.761783097406178,20.68239311397533,456060.64141613926,397187.4711234177,117746.34256329114,0.96402,0.4524,0.001
17,22.127506241469128,8.669703082355392,26.915606395820216,1922.2268010392975,79.97730327557913,3684.499014166337,0.96386,0.6727,0.001
18,18.531070655569092,7.854457952787199,21.353225358443986,34170.794600474685,7229.53497082674,53882.519160403484,0.9648,0.4015,0.001
19,19.405257544554104,7.847459091859705,23.11559697768419,193584.5001977848,136538.11797863923,114092.76503164557,0.96572,0.3846,0.001
20,18.88751268996607,7.274663198329604,23.225698965316752,15410997.661392406,13606917.898734177,3608159.615506329,0.96956,0.4423,0.001
21,22.800945683208575,9.798165376229054,26.0055605518176,13337.931430478639,2542.531501866594,21590.799866495254,0.96728,0.5141,0.001
22,19.15581679039294,7.256258948684653,23.799115743255914,3870.285502373418,550.6844009206264,6639.202210245253,0.96956,0.4795,0.001
23,18.792250021034494,7.044298859813329,23.495902236934533,243861.12539556963,130946.27927215189,225829.69165348102,0.97068,0.1404,0.001
24,17.73192164355227,6.379020278716026,22.70580280479266,15513553.107594937,14828206.325949367,1370693.5806962026,0.97416,0.4785,0.0005
25,13.59593331295511,4.869427055349131,17.453012479678826,1277.3736912208267,68.71483056756514,2417.3177227551423,0.98188,0.7653,0.0005
26,13.441530312418633,3.492550243197195,19.89796020817431,1329.2955608126483,96.84299314474758,2464.905145186412,0.98514,0.7811,0.0005
27,14.71545792449161,2.7021790255061195,24.026557772662606,1795.352267108386,77.77389903008184,3435.1567599139635,0.98724,0.6765,0.0005
28,14.351563244524515,2.466942792963189,23.76924093966813,1668.8499446820608,112.04073353055158,3113.618408203125,0.9873,0.6255,0.0005
29,13.292100239592745,2.2080022602739846,22.168195972052377,2614.6478719590586,299.8611301470406,4629.573473966574,0.98848,0.6416,0.0005
30,15.209523464407763,2.1818198017452075,26.055407267265874,15319.437425830696,6392.063546096222,17854.74779964399,0.98722,0.4688,0.0005
31,15.111473723445707,2.4712961915203984,25.28035504738693,1275.921078452581,70.09489354000816,2411.6523653827135,0.98868,0.7229,0.0005
32,14.573224944836648,1.8084808670346388,25.529488228642574,2503.7711444323577,336.48298239406154,4334.576314032833,0.9892,0.5702,0.0005
33,14.447834612463442,1.8110457701451332,25.273577759228086,12853.889945114715,3385.2609554242486,18937.257948477058,0.98882,0.4741,0.0005
34,15.161992553554837,1.6552590884820884,27.013466958447232,10570.011490061313,2281.4256360017803,16577.17167721519,0.98918,0.376,0.0005
35,15.433928635419177,1.965319650862223,26.937217913710935,146080.44432357594,72603.19486748418,146954.49752768988,0.98812,0.3375,0.0005
36,13.816243756762551,1.6437823296812795,24.344922882908335,5731.29087037678,538.5153240735018,10385.55108410799,0.98926,0.4768,0.0005
37,14.432584386347505,1.4902465181887303,25.88467567740991,29766.56306863133,9119.383146261867,41294.359696400315,0.9898,0.4858,0.0005
38,15.358842438901476,1.4493294205811933,27.819026106525488,1036.9272036009197,73.91505905344516,1926.0242904469937,0.9893,0.6795,0.0005
39,12.67317835967559,1.63344148174881,22.079473814086775,4958.54556776602,302.62158106550385,9311.848033277294,0.98882,0.6719,0.0005
40,13.630846079810501,1.6181541196525555,24.025383935582077,3232.2592186263846,854.1678876273239,4756.182657362539,0.98932,0.681,0.0005
41,13.08496959663718,1.4080942797538873,23.3537506690568,4205.174764512461,707.2158234028876,6995.917913123022,0.9903,0.5083,0.0005
42,14.458448294635929,1.3373772418102645,26.242142135120165,6953.793265427215,850.8020726457427,12205.982335344146,0.99004,0.3854,0.0005
43,15.252770263063328,1.195861741709892,28.113816961735402,54713.08655557753,9462.556207970727,90501.06106606012,0.99016,0.4297,0.0005
44,14.584544649361954,1.1573986214445071,26.85429203768482,32339.657115308546,7798.021011545688,49083.271805775315,0.99034,0.2716,0.0005
45,13.88586202271454,1.2156770758311768,25.340369824244526,44085.49977749209,6463.7089751038375,75243.58148734177,0.99038,0.3977,0.0005
46,14.392577968747414,1.2077166017364054,26.369722756614333,124825.12074762658,65110.48808346519,119429.26651503165,0.99068,0.2358,0.0005
47,15.016995313070009,1.1805365893542004,27.672917587220518,173700.4078322785,73113.06719738925,201174.68255537975,0.99044,0.1965,0.0005
48,15.125253359070214,1.0671161751612983,28.116274348183566,52210.16032931171,7879.220248838014,88661.88004351266,0.99102,0.2244,0.0005
49,14.44244911740808,1.0555965613831035,26.77370524113936,723427.3125,544773.741693038,357307.1380537975,0.99088,0.2152,0.0005
50,13.460430386273757,1.05457027275544,24.811720223394705,125851.53629351266,37379.92207278481,176943.22883702532,0.9911,0.185,0.00025
51,12.815051917987102,0.7147449444017142,24.200613912299772,41469.064823971516,5954.784878115111,71028.56022547468,0.9925,0.4617,0.00025
52,14.367917377701806,0.6056627596888091,27.52450927320598,11130.566548407833,988.0423414013054,20285.048543809335,0.99288,0.5603,0.00025
53,13.104757630764066,0.5473682738630973,25.11477870168259,65735.82713607595,6791.179727675039,117889.29420490506,0.99326,0.3004,0.00025
54,14.746541014031681,0.5276077446882682,28.437866649916753,49752.22394185127,21708.843719096123,56086.76055676424,0.99414,0.3792,0.00025
55,14.546120304738164,0.48963606296597845,28.11296849392945,18759.742076246046,3203.4566634938687,31112.570757515823,0.9933,0.3519,0.00025
56,14.407266225351398,0.4488127719029746,27.916906948789688,3425.5839441999606,486.5257906370525,5878.116312920292,0.99376,0.6289,0.00025
57,16.207176230333346,0.4251347068706742,31.564083143268398,23309.74959206883,3240.762920910799,40137.97334849684,0.99386,0.3651,0.00025
58,16.454577191825717,0.4920295826766802,31.925095111834327,9352.6127806072,716.3814554335196,17272.462754647942,0.99316,0.5385,0.00025
