epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,364.8564802789322,116.79891086661297,124.02878025486646,13.480280387250684,7.019083475764794,3.2305985025212736,0.83922,0.9241,0.001
2,13.280113034845924,6.709654537308246,3.285229242442514,12.363637036915067,6.549167470086979,2.9072347871864896,0.92726,0.9334,0.001
3,12.03178584179305,6.3492163733753095,2.8412847451665,13.835636090628709,6.28927069072482,3.773182715041728,0.93706,0.9187,0.001
4,11.759301405123738,6.249751983701116,2.7547747245834917,9.65693717666819,6.0068726418893545,1.8250322881252974,0.94328,0.9586,0.001
5,10.87618349397274,6.069750861438644,2.403216324994326,10.770192134229443,6.200972635534745,2.2846097446317915,0.94804,0.9432,0.001
6,11.9314157188396,5.943575540771874,2.9939200917641897,9.181260416779336,5.960704386988772,1.6102779881109166,0.95098,0.9553,0.001
7,10.782242335931723,5.8189159049402415,2.4816632270431884,10.081751678563371,5.905546508257902,2.0881025814746,0.95272,0.954,0.001
8,10.045627295208709,5.583218723306875,2.2312042834370827,10.54280521899839,5.493594398981409,2.5246053973707974,0.9579,0.9555,0.001
9,9.974959902751172,5.271783523852258,2.351588191132259,11.197029765648178,5.230083773407755,2.983473022150088,0.96066,0.9458,0.001
10,10.010158576623862,5.196667199244585,2.406745677118373,10.898172082780283,5.049627249753928,2.924272459660527,0.96306,0.969,0.001
11,42.817568903384,22.783432301962772,10.01706837082899,13.226923864099044,5.044038700152047,4.09144263554223,0.96578,0.9387,0.001
12,10.341334183197802,4.733330743696988,2.8040017355886673,11.457842881166481,4.72570702999453,3.3660679300186,0.96678,0.9469,0.001
13,10.067666297068682,4.49283594670503,2.7874151810186683,8.907917940163914,4.194245821313013,2.356836086184663,0.96794,0.983,0.001
14,11.799169895289195,4.5540605426749305,3.6225546738509053,11.581637696374822,4.363000012651274,3.609318877700009,0.9682,0.969,0.001
