epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,369.8037622907887,170.55199201027756,199.25178074196475,10.770793208593055,6.137936604173878,4.632856633089766,0.78114,0.9305,0.001
2,11.729136447467463,5.990046859702186,5.739089575455622,7.972824151002908,5.526812577549415,2.4460115555697417,0.90732,0.9599,0.001
3,10.415678663326956,5.600226796191672,4.815451842897079,7.321950085555451,5.385576441318174,1.936373613067443,0.92228,0.9637,0.001
4,10.337370129802343,5.270666355367207,5.06670379372777,10.070327275915991,4.896164694918862,5.1741625100751465,0.93072,0.9135,0.001
5,10.935376405106176,5.234892739054492,5.700483701141823,9.510161979288995,4.905762002437929,4.60439999948574,0.93548,0.937,0.001
6,10.280729673097811,5.015135641902914,5.265594024563689,8.984949172297611,4.8147888666466825,4.170160373743577,0.93754,0.9482,0.001
7,60.18641972358879,33.243281619323184,26.943138108757857,8.07201602790929,4.453663107715076,3.618352926902867,0.94044,0.9645,0.001
8,38.60243120217872,26.56204152534075,12.040390296527148,8.058570348763768,4.438378925564923,3.6201914112684848,0.947,0.9697,0.001
9,10.157341314398725,4.801408873799512,5.355932456319747,7.733332917660097,4.62058102330075,3.112751903025528,0.94714,0.9637,0.001
10,10.791520397986293,4.781312233346807,6.010208158383174,6.965721577028685,4.48441907423961,2.4813025206350647,0.95138,0.9664,0.001
11,9.98528387967278,4.464081957517073,5.521201922387109,7.26582609852658,4.0388175867780856,3.2270085317392345,0.95356,0.9767,0.001
12,41.44436272696766,15.690620796149954,25.753742073007395,8.531734907174412,4.250515575650372,4.281219397164598,0.95246,0.9653,0.001
13,10.70538681547355,4.349153557092028,6.3562332844176135,8.625265248214141,4.145876259743413,4.479388971211789,0.95704,0.9602,0.001
14,40.98907368994125,21.881094697796172,19.107980256890663,7.022336962856824,4.068399329728718,2.9539375995651267,0.95504,0.9713,0.001
15,11.264418560525645,4.515100665104663,6.749317896602403,6.76406610464748,4.134871072407011,2.62919506542625,0.95678,0.977,0.001
16,21.938907048891267,11.399652726205108,10.53925497590262,7.812237941766087,3.9467035909242267,3.865534372343777,0.95542,0.9771,0.001
17,11.864551417967853,4.4128399755034,7.451711385662804,6.443616420407839,3.4055998053731797,3.0380166308435594,0.95944,0.9844,0.001
18,12.355661648313713,4.044909510771027,8.310752145455355,7.548829166195061,3.640673401989514,3.908155763356746,0.961,0.9737,0.001
19,20.809863220395336,5.820082167530304,14.989780759408589,8.80444690547412,3.4026661764217327,5.401780704339919,0.95868,0.9697,0.001
20,145.43034500844033,109.45099283606196,35.97934707081007,7.146607474435734,3.7848759029485004,3.36173156183213,0.96026,0.9841,0.001
21,11.721846426234526,4.024912400013956,7.696934014369431,6.940909793105306,3.099299500260172,3.841610254884898,0.96046,0.9809,0.001
22,28.591954765417388,11.211541549019191,17.38041315445847,7.0912365641775015,3.579330021822,3.511906533882234,0.96228,0.9737,0.0005
23,7.149093707199292,3.200802272542968,3.948291433872653,6.337390718580801,2.214783051345922,4.122607682513285,0.97528,0.9795,0.0005
24,6.559731218516064,2.577354507068234,3.982376712080406,3.9244417419916466,1.8617775108240828,2.0626642341097448,0.97782,0.9881,0.0005
25,6.862311037909954,2.1577854363814644,4.704525614156919,5.25417478024205,1.4197675366944904,3.834407236917102,0.97848,0.9865,0.0005
26,6.498215011623509,1.9349260568009008,4.5632889558713075,4.272225431249112,1.2449582875529421,3.027267162982799,0.98034,0.988,0.0005
27,6.62985932156253,1.9785397900339892,4.651319535846929,5.819001533562624,1.2244156455691857,4.594585894123663,0.97882,0.9863,0.0005
28,6.611213483011631,1.5387301176710202,5.072483361239514,5.972752808770047,0.7970833635028405,5.175669431271212,0.98074,0.987,0.0005
29,7.355549992350361,1.4796734839449148,5.875876529402466,5.600851365471188,0.4119804063929787,5.188870931558304,0.98074,0.9901,0.0005
30,6.536662816239135,1.2472936229022873,5.289369195405373,5.164298048125038,0.43148028812830963,4.732817759713795,0.98198,0.989,0.0005
31,6.4259531801314,1.4208852348425198,5.005067947723181,6.213848491446881,0.6528792552932908,5.5609692146447545,0.97994,0.9863,0.0005
32,8.79225061205037,1.677383778497691,7.114866794631606,4.7137919720498065,0.4867187207918378,4.227073233441267,0.9807,0.9874,0.0005
33,5.995385557641764,1.161917768323513,4.833467780788377,4.304560711289037,0.31095523018201315,3.9936054877799094,0.98138,0.9901,0.0005
34,6.508521555787158,0.917336267735952,5.591185294905007,6.116472630938397,0.6993846768819834,5.417087941984587,0.98306,0.9815,0.0005
35,7.315932968769537,1.0400841146936197,6.275848849017812,5.2857512946747525,0.46415786822385424,4.821593456536154,0.98048,0.9858,0.0005
36,6.920800620180262,0.8427983428282506,6.078002302659676,5.260379234588222,0.36690263228514525,4.893476590490603,0.98312,0.9863,0.0005
37,29.542082034489688,13.536144549012795,16.00593670153374,4.88450031363865,0.0042717527447834235,4.880228595112372,0.98238,0.9885,0.0005
38,6.9588391921099495,0.8836669120413568,6.075172295439007,4.816461803332631,0.17183507347031485,4.644626705505105,0.98162,0.9892,0.0005
39,573.3003811717339,565.4525322834472,7.847829361794791,3.4980597754681035,0.20108401480637775,3.2969757759005125,0.9831,0.9896,0.0005
40,6.395757975785629,0.7250845148740217,5.670673482423049,4.87333743188153,-0.09517153257893139,4.968509005594857,0.9826,0.9902,0.0005
41,7.20983219735534,0.7254299252958554,6.484402266856394,4.944480415975934,-0.02962013086690155,4.974100569471945,0.98118,0.9899,0.0005
42,6.230357612895272,0.6583379671654052,5.572019644604106,5.115923361227954,0.03772060088577527,5.078202785717772,0.98212,0.9864,0.0005
43,6.50497812962593,0.6756643032859964,5.829313809359064,3.3253101881127805,0.21408605704355183,3.1112241319688687,0.98182,0.9903,0.0005
44,5.912089844894074,0.5542732921364667,5.3578165323815945,7.620752707394901,-0.02674874239247528,7.647501524938624,0.98336,0.9886,0.0005
45,6.823554688459322,0.4935658335244483,6.329988856645508,2.7029002491573366,0.022082476038191044,2.680817785731788,0.9836,0.991,0.0005
46,5.793399296329378,0.5250443541939082,5.268354954471685,3.628025134035115,0.05122358340746428,3.5768015565932942,0.9842,0.9879,0.0005
47,7.287711442346968,0.4337974920170084,6.853913915915964,4.723579139534172,0.027271867650148423,4.696307290404375,0.98374,0.9878,0.0005
48,6.486392887668861,0.46118743231703463,6.025205443220292,6.986100510517253,-0.288948653360145,7.275049170253405,0.98252,0.99,0.0005
49,6.543526641976879,0.301743204732809,6.241783412992763,5.406150948397721,-0.3266595982581,5.732810545288309,0.98418,0.9881,0.0005
50,6.929743913341733,0.36262394617790417,6.56711997805914,5.037511253658729,-0.3801075282353389,5.417618755392636,0.9832,0.9896,0.0005
51,7.167959001194567,0.31710373333183683,6.850855266841542,2.975056863158552,0.1344494835128772,2.8406074080571697,0.98326,0.99,0.0005
52,6.268731835172,0.38516643696436015,5.8835654033993166,3.4504700884034363,-0.20054838651072093,3.6510184818430793,0.9826,0.9902,0.0005
53,5.974755411154663,0.12368060524790975,5.851074802599163,5.328262511687942,-0.43486066370070736,5.763123209387818,0.98524,0.9899,0.0005
54,6.213625373958034,0.22524566557179468,5.98837970558891,5.716118978925898,-0.5570199497138397,6.273138975418067,0.9845,0.9892,0.0005
55,7.104146567268578,0.14470348386016563,6.959443075500745,4.250352894675128,-0.31993754170363464,4.570290394357253,0.98352,0.9887,0.0005
