epoch,train_loss,train_gen_loss,train_cls_loss,val_loss,val_gen_loss,val_cls_loss,train_acc,val_acc,lr
1,240.58543601731205,123.01457995100094,117.57084571674962,12.668627328510526,6.562257899513727,6.106369444086582,0.8585,0.9103,0.001
2,9.814510950347042,5.916564636523156,3.897946302352659,123.86278640167623,10.72655279425126,113.13623307626459,0.93594,0.6744,0.001
3,9.271530973332007,5.496614947648305,3.774916026667424,102.77601657336271,6.533773470528518,96.24224283725401,0.94566,0.6498,0.001
4,8.565285933901892,4.999343183034521,3.565942745970186,441.0362610635878,55.378942996640745,385.65731792208516,0.95144,0.6905,0.001
5,8.829034499195226,4.875717372845505,3.9533171159309113,289.3251099405409,29.441421846800214,259.8836878523042,0.95382,0.6752,0.001
6,7.811469055502616,4.303842042718093,3.5076270018252895,132.7504060479659,6.971707519096665,125.77869840211505,0.96088,0.6839,0.001
7,8.041978983622988,4.093955998530474,3.9480229653632435,388.8915455492237,12.3280747570569,376.5634703817247,0.963,0.4341,0.001
8,7.755864424473795,4.145813418776178,3.6100509946598955,315.8893737792969,9.755242758159396,306.1341301640378,0.96516,0.4816,0.001
9,8.96680836177543,4.006426722802165,4.96038161310718,305.23695837093305,8.678817012642003,296.55814100820805,0.96388,0.5938,0.001
10,8.028623802887509,4.153782920764231,3.8748409122251517,1112.7107891613923,31.970980342430405,1080.7398156274724,0.96842,0.3769,0.001
11,7.555599922414326,3.3660868561786152,4.189513068936681,384.42721943915643,9.18782100194617,375.2393988114369,0.97162,0.4605,0.001
12,10.063220786926387,4.077317861035047,5.985903013751749,1151.9693271298952,13.246301361277133,1138.7230309595036,0.9739,0.2448,0.001
13,15.098058068843754,3.887785169169726,11.210272666552495,913.5694576215141,12.637225428714029,900.9322293438489,0.97548,0.4137,0.001
14,7.595434766596235,2.7800509536357794,4.815383812037205,3664.231877966772,17.15718335743192,3647.0747008504745,0.97564,0.1707,0.001
15,7.865997513236902,2.723975309020723,5.142022214050702,3063.4417801869067,32.55438913272906,3030.8873986352846,0.97658,0.1423,0.001
16,9.639686299711848,3.4568267255792837,6.182859569358612,3215.4495494214793,92.8717770153963,3122.5777665150317,0.97754,0.2962,0.001
17,7.542539945953642,2.4989585284991644,5.04358143054113,6461.016286342959,99.8882098620451,6361.128096568434,0.97818,0.1758,0.001
18,7.727751555650131,2.1990837852668275,5.52866777264942,21365.08047369462,1163.93531895891,20201.14509988133,0.98032,0.1077,0.001
19,7.5916101976733685,2.017678619498182,5.573931546967792,1052.6575858200654,14.234943148456042,1038.4226360079608,0.98136,0.2805,0.001
20,9.599077578700717,2.198974888495472,7.400102747144865,7083.232211728639,65.99925492685053,7017.232965783228,0.9794,0.1228,0.001
21,7.901240752023809,1.5319757399809024,6.3692650162390185,312307.5961234177,131264.78263449366,181042.81329113923,0.98318,0.1813,0.001
22,9.61090065314032,1.9033479867383951,7.7075527164855,387175.4005142405,203762.65189873418,183412.74742879748,0.98178,0.1382,0.001
23,10.045649764330491,1.9144722823901554,8.131177405737526,8344.0546875,618.678502336333,7725.3761990704115,0.98274,0.3053,0.001
24,9.23903633200604,1.6645606285165948,7.574475643765954,10908.701221321202,85.46985510331166,10823.231408227848,0.983,0.1009,0.001
25,10.178483653708797,1.51175235977868,8.666731336486416,44656.086778085446,8957.071913320808,35699.014784414554,0.98426,0.1333,0.001
26,8.220956671420875,1.2408499192932378,6.980106774563688,10542.254932258702,732.312138424644,9809.942772201344,0.983,0.3389,0.001
27,7.964040743153723,1.1382544577274176,6.825786295743202,4903.635093206091,358.59596233126484,4545.039102675039,0.98422,0.1606,0.001
28,11.303954449837166,1.5497938294697295,9.754160550528775,16802.04295638845,1220.3879224559928,15581.655063291139,0.9847,0.1069,0.0005
29,6.681883714410127,-0.0779274390055262,6.759811150339558,29734.39767108386,6941.547171677215,22792.85057357595,0.99162,0.1657,0.0005
30,7.193996940456007,-0.4937939536198021,7.687790880318674,49599.294649920885,12943.536540743671,36655.758183346516,0.992,0.2373,0.0005
