epoch,train_loss,val_loss,train_acc,val_acc,lr
1,273528.90834174195,523.8346584658079,0.13824,0.3421,0.0001
2,242.24399951534807,-558.994460866421,0.33924,0.5398,0.0001
3,-535.7768972304166,-1108.9119347680974,0.47966,0.6564,0.0001
4,-1020.6240154763926,-1622.7878896978837,0.57468,0.754,0.0001
5,-1420.3884349149816,-2006.1412198996243,0.6607,0.8301,0.0001
6,-1698.3394887782729,-2243.6116897003562,0.72752,0.872,0.0001
7,-1946.6601025515506,-2470.885479504549,0.77332,0.8953,0.0001
8,-2114.336902198889,-2502.6762293562106,0.80148,0.8911,0.0001
9,-2261.0293405830403,-2729.2384110462817,0.82452,0.9103,0.0001
10,-2369.5527231357896,-2454.3077160799053,0.84186,0.8335,0.0001
11,-2455.6264383067255,-2939.1544019481803,0.85752,0.9238,0.0001
12,-2550.292856357896,-2989.57304440269,0.8715,0.9233,0.0001
13,-2601.8789412164324,-2935.0598917128164,0.88236,0.9107,0.0001
14,-2692.5585456711556,-2984.7610975820808,0.89258,0.9268,0.0001
15,-2744.3472435212198,-3155.4676745450947,0.8988,0.9385,0.0001
16,-2800.0677025055948,-3212.844643122033,0.90456,0.9414,0.0001
17,-2854.2536290161447,-3210.529071276701,0.91112,0.9385,0.0001
18,-2890.1758786564897,-3290.0225196548654,0.91766,0.94,0.0001
19,-2935.26164257313,-3288.6240018047865,0.92074,0.9425,0.0001
20,-2981.8185491927748,-3340.7672258208067,0.92382,0.9406,0.0001
21,-3021.5250328434704,-3384.065945782239,0.92646,0.9493,0.0001
22,-3055.111459873521,-3361.7826839398736,0.9296,0.9387,0.0001
23,-3087.2363062709796,-3449.8323433791534,0.9333,0.9414,0.0001
24,-3124.061685157249,-3489.224788617484,0.93462,0.9485,0.0001
25,-3155.9878010859575,-3516.0851834454115,0.93788,0.9507,0.0001
26,-3182.5639317505197,-3547.9289118126976,0.9392,0.9519,0.0001
27,-3210.9970153652494,-3529.6470715486553,0.94012,0.9476,0.0001
28,-3233.9891760160244,-3620.4115809187106,0.94118,0.9474,0.0001
29,-3266.166266634031,-3610.354915570609,0.94378,0.9464,0.0001
30,-3283.613808868486,-3654.1277751681173,0.9458,0.9503,0.0001
31,-3307.420862222267,-3613.0847847854034,0.9476,0.9414,0.0001
32,-3326.4683753596546,-3662.587056220332,0.94936,0.9503,0.0001
33,-3352.2061745724104,-3682.6199873912183,0.94844,0.955,0.0001
34,-3365.1403396489372,-3698.8204453866692,0.94886,0.9509,0.0001
35,-3387.755899336637,-3746.3468125741692,0.95148,0.9498,0.0001
36,-3408.4413612931585,-3743.7474967859966,0.9535,0.9504,0.0001
37,-3425.6509119994803,-3762.558874975277,0.9533,0.9527,0.0001
38,-3443.6353456931347,-3769.6490895717957,0.95356,0.9521,0.0001
39,-3459.2448724224746,-3812.9533629598495,0.95482,0.9515,0.0001
40,-3475.7724103610535,-3832.2475740456885,0.95584,0.9574,0.0001
41,-3495.117993601143,-3840.2918191257913,0.95532,0.953,0.0001
42,-3506.1073369565215,-3887.2259969590586,0.95532,0.9559,0.0001
43,-3523.3092081601662,-3885.9581036145173,0.958,0.9562,0.0001
44,-3535.4907276514546,-3911.7653283227846,0.95804,0.9579,0.0001
45,-3551.761765580043,-3909.605150440071,0.95924,0.9589,0.0001
46,-3562.4418757992325,-3888.7344429885284,0.95926,0.9545,0.0001
47,-3581.825605543678,-3925.90888919106,0.96112,0.9559,0.0001
48,-3592.040902608496,-3942.203678179391,0.95768,0.9573,0.0001
49,-3603.2521198399536,-3948.2321530112736,0.9609,0.9568,0.0001
50,-3616.3793533208122,-3955.2353824663764,0.96152,0.9612,0.0001
51,-3626.9859004106056,-3875.6774562401106,0.9608,0.9476,0.0001
52,-3640.149944802989,-3960.8547239665745,0.96292,0.9552,0.0001
53,-3653.5122251388666,-3992.3070238330697,0.96276,0.9551,0.0001
54,-3660.919921875,-3959.2921652492087,0.96322,0.9565,0.0001
55,-3675.8849529451727,-4021.4486686609966,0.96352,0.9571,0.0001
56,-3684.743925831202,-4026.914794921875,0.96352,0.9586,0.0001
57,-3697.5166496413444,-4044.3089244214793,0.96442,0.9582,0.0001
58,-3708.8189132183106,-4031.0452896311313,0.96476,0.9572,0.0001
59,-3718.748082465833,-4072.5480277145966,0.9651,0.9588,0.0001
60,-3724.5617407289,-4057.9536287331885,0.9643,0.9574,0.0001
61,-3739.3510692235454,-3976.246028851859,0.96494,0.9541,0.0001
62,-3746.9673007662645,-4050.9401268295096,0.96602,0.9564,0.0001
63,-3758.0193907598705,-4092.285307678995,0.96742,0.958,0.0001
64,-3765.799700412604,-4096.048602526701,0.9664,0.9559,0.0001
65,-3776.346627237852,-4093.1467346964005,0.96724,0.9565,0.0001
66,-3780.324680182025,-4120.52309446697,0.96708,0.9587,0.0001
67,-3789.3978230898338,-4125.84527974189,0.96722,0.9589,0.0001
68,-3799.7395300511507,-4070.380352551424,0.96838,0.9563,0.0001
69,-3803.846973780171,-4143.265003832081,0.96794,0.9576,0.0001
70,-3813.4961693024698,-4136.9619233336625,0.96892,0.9576,0.0001
71,-3821.2401794277494,-4146.973762608782,0.9686,0.9585,0.0001
72,-3825.9769515015587,-4122.442521879944,0.9679,0.9545,0.0001
73,-3833.341068823929,-4169.898143913172,0.96868,0.958,0.0001
74,-3841.681789232337,-4136.5393159117875,0.9703,0.9564,0.0001
75,-3848.8513982826485,-4186.924977749209,0.97,0.9624,0.0001
76,-3853.5209455173035,-4167.313989566851,0.96894,0.962,0.0001
77,-3858.9762078404733,-4150.447621019581,0.96932,0.9562,0.0001
78,-3859.14189440637,-4183.922780483584,0.9696,0.9575,0.0001
79,-3871.0530465752877,-4194.093187549446,0.96814,0.9599,0.0001
80,-3876.977178783368,-4179.675370228441,0.9702,0.9609,0.0001
81,-3884.4682123911043,-4188.438037727453,0.97074,0.9599,0.0001
82,-3891.618809692695,-4178.621810719937,0.97184,0.9587,0.0001
83,-3896.340989525056,-4184.215026082872,0.97132,0.9562,0.0001
84,-3900.816135884551,-4212.654179440269,0.97044,0.9579,0.0001
85,-3904.1601743576166,-4226.494560917721,0.96944,0.9613,0.0001
86,-3912.0555853880273,-4222.973058000395,0.97084,0.9606,0.0001
87,-3916.700311451007,-4241.407776651503,0.97218,0.9612,0.0001
88,-3920.675068184543,-4207.487261422073,0.97258,0.9566,0.0001
89,-3925.5764372452445,-4229.396258776701,0.9722,0.9581,0.0001
90,-3930.7012680326884,-4233.788849263252,0.97218,0.9572,0.0001
91,-3936.9934075787246,-4237.286695263054,0.97292,0.9612,0.0001
92,-3941.0086616847825,-4251.946227254747,0.97198,0.9599,0.0001
93,-2904.326227446651,-4241.042016910601,0.96832,0.9609,0.0001
94,-3948.84679894801,-4226.381381650514,0.97296,0.9611,0.0001
95,-3059.7281494140625,-4261.087544501583,0.9698,0.9623,0.0001
96,-3953.6831529231936,-4251.601519234573,0.9741,0.9568,0.0001
97,-3959.1212991777893,-4293.816616396361,0.97366,0.9608,0.0001
98,-3965.4037474024935,-4210.898752719541,0.97246,0.9567,0.0001
99,-3958.1937093515226,-4243.223193977453,0.97228,0.9601,0.0001
100,-3971.914481472786,-4256.1819125791135,0.97378,0.9618,0.0001
101,-3973.967112821691,-4296.916157782833,0.97386,0.9604,0.0001
102,-3956.5049246473386,-4267.703903777689,0.97236,0.9607,0.0001
103,-3970.968367242447,-4246.9470122132125,0.9734,0.9586,0.0001
104,-3986.7156754515663,-4274.974022201345,0.97428,0.9593,0.0001
105,-3989.430786445013,-4248.034025168117,0.97334,0.9594,0.0001
106,-3995.587722661245,-4302.918296331091,0.97478,0.9618,0.0001
107,-3998.367848115809,-4310.235283573971,0.97494,0.9608,0.0001
108,-4001.428449313659,-4287.838323279272,0.97456,0.9592,0.0001
109,-4006.690081271979,-4312.502076740507,0.97414,0.961,0.0001
110,-4007.858066256394,-4312.534717414953,0.976,0.9593,0.0001
111,-3963.819312834679,-4254.156583761867,0.97336,0.9599,0.0001
112,-4012.81287963555,-4299.817401354826,0.97488,0.9614,0.0001
113,-4016.216420361453,-4333.973175435127,0.97418,0.9631,0.0001
114,-4021.920972116768,-4308.363312153877,0.97486,0.9624,0.0001
115,-4018.7192389056504,-4295.908487440664,0.97488,0.9641,0.0001
116,-2272.3507557744565,-4293.261539507515,0.97246,0.9619,0.0001
117,-4031.3623234195175,-4322.211944966377,0.97724,0.9624,0.0001
118,-4032.943170806026,-4324.9948699564875,0.9754,0.9621,0.0001
119,-4034.54639733356,-4337.833199416535,0.97622,0.9593,0.0001
120,-4037.4767679277893,-4279.166732594937,0.97522,0.9602,0.0001
121,-4026.606047881534,-4311.847483188291,0.97446,0.9592,0.0001
122,-4044.3470412154334,-4342.157399624209,0.976,0.9589,0.0001
123,-4047.8190587036447,-4336.482316801819,0.97628,0.9592,0.0001
124,-4045.223964993606,-4351.146366940269,0.97534,0.9652,0.0001
125,-4054.5463711087355,-4327.962377620649,0.97648,0.9614,0.0001
126,-4054.9909948949007,-4364.700071696993,0.97516,0.9637,0.0001
127,-4056.4668006214033,-4365.059897893591,0.97592,0.9679,0.0001
128,-4052.767734225144,-4351.498028332674,0.97644,0.9599,0.0001
129,-4063.025030345868,-4343.500587173655,0.97592,0.9634,0.0001
130,-4064.489122941976,-4375.9362762064875,0.97712,0.9643,0.0001
131,-4054.273866150995,-4333.519815565664,0.97568,0.9631,0.0001
132,-4069.424190901734,-4351.205461333069,0.97568,0.9624,0.0001
133,-4074.6933244085676,-4308.9426238627375,0.97788,0.9611,0.0001
134,-4076.3122109025335,-4377.609789111946,0.97676,0.9604,0.0001
135,-4078.6757406639626,-4315.183439230617,0.97696,0.9623,0.0001
136,-4077.0661889586,-4376.2570584454115,0.97654,0.9644,0.0001
137,-4083.9419319952844,-4400.767609028877,0.9775,0.9662,0.0001
138,-4081.298494070692,-4344.359004153481,0.97754,0.9613,0.0001
139,-4089.3863341192455,-4389.352137312105,0.97764,0.9643,0.0001
140,281277.5933029292,16769.45936758307,0.97572,0.2927,0.0001
141,-4091.0644756034208,-4368.009969590586,0.97788,0.962,0.0001
142,-4094.3693304427748,-4366.285267503956,0.97784,0.9611,0.0001
143,-4094.462926840233,-4377.535996835443,0.9772,0.9613,0.0001
144,-3827.1234271349504,-4323.373850375791,0.97516,0.9573,0.0001
145,-4103.019641144501,-4380.40341302413,0.9781,0.9633,0.0001
146,-4074.4612896619246,-4417.302388251583,0.9777,0.9648,0.0001
147,-4107.164461491968,-4372.3698514141615,0.9797,0.9622,0.0001
148,-4109.756266484175,-4381.493732693829,0.97868,0.962,0.0001
149,-4111.063660760669,-4419.786145174051,0.97808,0.9637,0.0001
150,-4115.759524606377,-4405.474838063687,0.97872,0.9634,0.0001
151,-4089.502622482417,-4392.72198254549,0.97734,0.9642,0.0001
152,-4117.031226897178,-4389.224090189873,0.97834,0.9637,0.0001
153,-4114.928416844829,-4367.7517058939875,0.97764,0.9639,0.0001
154,-3972.4489771069775,-4339.361451740507,0.97684,0.9628,0.0001
155,-4119.433274056905,-4426.365444521361,0.97852,0.9641,0.0001
156,-4124.964629580602,-4353.367230765427,0.97864,0.9606,0.0001
157,-4129.120676026015,-4402.955912529667,0.97894,0.9595,0.0001
158,-3883.4714998601344,-4406.809916435917,0.97596,0.9623,0.0001
159,-4131.526955997243,-4407.675768888449,0.97818,0.9626,0.0001
160,-4134.63450524996,-4411.127435225475,0.98014,0.9625,0.0001
161,-4136.551534277094,-4440.020347112341,0.9792,0.9628,0.0001
162,-4065.3157175361653,-4371.935664309731,0.97726,0.9628,0.0001
163,-4130.296112606898,-4412.877565021757,0.97886,0.9641,0.0001
164,-4141.955055022178,-4401.087946251978,0.97862,0.9625,0.0001
165,-3913.5906767003676,-4439.142615209652,0.97686,0.9667,0.0001
