epoch,train_loss,val_loss,train_acc,val_acc,lr
1,193136.90462634386,-1264.8005494709257,0.24642,0.6718,0.001
2,-1012.3086437020461,-1856.0068482990507,0.55282,0.8237,0.001
3,-1434.0241358920437,-2190.4875380117683,0.67586,0.8688,0.001
4,-1680.0477013941615,-2307.4451950652688,0.7292,0.8622,0.001
5,-1886.7486300651374,-2591.634465857397,0.7606,0.8988,0.001
6,-2040.7676967611094,-2665.4285749604433,0.77838,0.9017,0.001
7,-2163.355916133012,-2819.4209478837024,0.7933,0.9138,0.001
8,-2255.2449582775535,-2876.1851265822784,0.80048,0.9003,0.001
9,-2354.5116987691817,-2913.521521459652,0.80482,0.9019,0.001
10,-2423.985704348825,-3024.6596648783625,0.81376,0.9098,0.001
11,-2482.3075235274137,-2988.1996761273736,0.81484,0.894,0.001
12,-2520.741512522978,-3132.448430701147,0.81936,0.9169,0.001
13,-2572.456489894701,-3106.415462445609,0.81998,0.9067,0.001
14,-2584.863805122083,-3118.1287764537183,0.81892,0.9067,0.001
15,-2614.503196930946,-3193.7147201344937,0.81902,0.915,0.001
16,-2633.206940087516,-3227.1476649030856,0.82002,0.9198,0.001
17,-2662.9357960108296,-3210.0667709157437,0.825,0.9104,0.001
18,-2676.665924462516,-3173.7722600623024,0.82738,0.9022,0.001
19,-2683.752233480858,-3218.2127453767803,0.82494,0.9001,0.001
20,-2675.718250167339,-3204.9709812598894,0.82524,0.9168,0.001
21,-2705.6864328994166,-3200.8565256625793,0.826,0.9093,0.001
22,-2736.300917993726,-3328.3940553303005,0.82978,0.9239,0.001
23,-2736.52764720868,-3343.9759784167327,0.8277,0.9238,0.001
24,-2740.509379745444,-3372.5234684038764,0.82756,0.927,0.001
25,-2755.4269960213196,-3385.316001409217,0.82984,0.9243,0.001
26,-2784.4647663243286,-3162.9124585888053,0.83442,0.9142,0.001
27,-2804.7145284277094,-3369.7730790150317,0.8375,0.9236,0.001
28,-2781.836757962356,-3400.7099825702135,0.8334,0.9228,0.001
29,-2830.0402326266785,-3420.3472575899923,0.84132,0.9273,0.001
30,-2826.45895190617,-3327.9478682505933,0.83766,0.9197,0.001
31,-2823.0437286455003,-3355.345205572587,0.83818,0.9231,0.001
32,-2842.365963674872,-3364.061334923853,0.83836,0.9132,0.001
33,-2825.571034931466,-3249.4351945708067,0.83726,0.9208,0.001
34,-2832.7363025245763,-3454.5207550435125,0.8374,0.9325,0.001
35,-2853.436123821132,-3421.3861593898337,0.83874,0.9236,0.001
36,-2877.792856357896,-3430.8829361155063,0.84642,0.9277,0.001
37,-2844.3979354819376,-3390.887349189082,0.8371,0.9162,0.001
38,-2862.520414776814,-3423.557533747033,0.8419,0.9206,0.001
39,-2876.7143148827126,-3473.449370178995,0.84248,0.9253,0.001
40,-2879.8024221747123,-3437.4679372280457,0.83984,0.9261,0.001
41,-2890.775172709199,-3423.4115252917327,0.84404,0.9246,0.001
42,-2911.4929505175032,-3492.805317939082,0.84526,0.9246,0.001
43,-2907.6971944433344,-3302.0012176127375,0.84536,0.9177,0.001
44,-2914.219611672794,-3463.44258059731,0.84324,0.9248,0.001
45,-2927.486770200607,-3487.2675534018986,0.8476,0.9208,0.001
46,-2919.3106105638585,-3519.8783221667327,0.84694,0.9297,0.001
47,-2935.356912988531,-3536.629459429391,0.84756,0.9274,0.001
48,-2941.2967182754555,-3507.110493720332,0.84622,0.9269,0.001
49,-2954.656971807065,-3422.6105802511865,0.85272,0.9257,0.001
50,-2954.5471066526134,-3519.7719386619856,0.84842,0.9308,0.001
51,-2950.395363575967,-3532.4953304242486,0.85062,0.9345,0.001
52,-2968.028192310382,-3518.5575831932356,0.85668,0.9275,0.001
53,-2964.163604189978,-3593.689623096321,0.84896,0.9348,0.001
54,-2972.242797539362,-3525.542329039755,0.85056,0.9213,0.001
55,-2985.7729398527413,-3573.2093150464793,0.85368,0.9298,0.001
56,-2977.259036325128,-3572.1447413963606,0.8508,0.932,0.001
57,-2993.457944748042,-3577.855749975277,0.85108,0.9355,0.001
58,-2988.8322616538126,-3550.9339615061313,0.84884,0.9261,0.001
59,-2990.745368820932,-3592.2514524821995,0.84924,0.9354,0.001
60,-2993.960581591672,-3517.7370265526106,0.85122,0.9254,0.001
61,-2986.081156464794,-3589.7987323229827,0.84624,0.9312,0.001
62,-3014.1618365119484,-3590.3180534266216,0.85122,0.9273,0.001
63,-3006.850645567755,-3340.4467000840586,0.84908,0.9085,0.001
64,-2845.0547958335,-3524.1585770619067,0.8355,0.923,0.001
65,-3006.203224904092,-3581.557437945016,0.85306,0.9329,0.001
66,-3024.0685160995445,-3586.6129567592957,0.85436,0.9262,0.001
67,-3044.610391524137,-3631.7500679885284,0.85736,0.939,0.001
68,-3013.273618576167,-3622.0445201246043,0.85108,0.937,0.001
69,-3032.882274266704,-3642.671686486353,0.8539,0.9342,0.001
70,-3043.0933922184704,-3588.7928544056567,0.85432,0.9236,0.001
71,-3053.4020796285567,-3639.8678055775317,0.85732,0.9297,0.001
72,-3055.5670837246244,-3627.975351068038,0.8517,0.9304,0.001
73,-3050.3709857287004,-3610.204147918315,0.8548,0.9287,0.001
74,-3040.9846815806827,-3600.1260816356803,0.85144,0.9327,0.001
75,-3040.7683392693016,-3653.4249313933938,0.8514,0.9371,0.001
76,-3056.618042304388,-3617.8662109375,0.85416,0.9319,0.001
77,-3068.3202806555705,-3622.2636224287976,0.85636,0.9269,0.001
78,-3068.0437860903535,-3654.5222569719144,0.85556,0.9366,0.001
79,-3071.0669806985293,-3641.2463595233385,0.85506,0.9351,0.001
80,-3085.832598830123,-3660.2785860858385,0.85578,0.928,0.001
81,-3056.8963070452364,-3660.0989727551423,0.85578,0.9272,0.001
82,-3078.1679269151614,-3640.5396373121043,0.8568,0.9273,0.001
83,-3084.137876388667,-3655.4297400365904,0.85468,0.9321,0.001
84,-3078.0390674952046,-3618.6983410799053,0.85382,0.9302,0.001
85,-3040.3702145939897,-3653.8969108484966,0.8516,0.927,0.001
86,-3095.127411435022,-3690.357703100277,0.85886,0.9351,0.001
87,-3096.890142338355,-3667.4646212420885,0.85514,0.9324,0.001
88,-3099.352852511589,-3675.4884635828716,0.8547,0.9297,0.001
89,-3101.9925121882993,-3699.07412603837,0.8574,0.9322,0.001
90,-3122.573670526295,-3691.156586852255,0.86272,0.9343,0.001
91,-3109.8015792339356,-3689.532170935522,0.85586,0.9327,0.001
92,-3108.3342072860055,-3694.2231383504745,0.8558,0.9305,0.001
93,-3117.0291495164643,-3731.4343107199365,0.8598,0.9364,0.001
94,-3121.1057959359014,-3693.1814304786394,0.85752,0.9327,0.001
95,-3106.2916269131633,-3698.2377682456486,0.85522,0.9296,0.001
96,-3131.517043013707,-3715.9936770668514,0.85864,0.9379,0.001
97,-3141.453203050072,-3713.7709559187106,0.86,0.9343,0.001
98,-3138.54048426011,-3703.64541510087,0.86154,0.9298,0.001
99,-3125.2191208939416,-3714.5127385779274,0.85764,0.9337,0.001
100,-3142.649173043878,-3732.9052487143986,0.86254,0.9378,0.001
101,-3139.8870109694694,-3725.510074663766,0.85946,0.9304,0.001
102,-3137.9194941606056,-3740.9651311560524,0.85746,0.934,0.001
103,-3160.3481395360454,-3742.2425985215586,0.8602,0.9397,0.001
104,-3148.117844993806,-3725.072670465783,0.8577,0.9315,0.001
105,-3153.3640261598866,-3766.1056047270567,0.85874,0.9344,0.001
106,-3165.7486683096727,-3762.3593595480615,0.86116,0.9315,0.001
107,-3168.4711757962355,-3714.6968855073183,0.86026,0.9248,0.001
108,-3170.816968210518,-3740.6331369907043,0.86002,0.9316,0.001
109,-3183.639820147658,-3718.974223076543,0.8634,0.9233,0.001
110,-3160.2329245174633,-3755.2285094442245,0.85942,0.935,0.001
111,-3182.893788213315,-3768.27157708663,0.86396,0.9342,0.001
112,-3177.722610044357,-3711.0050311511077,0.86072,0.9251,0.001
113,-3181.005347366528,-3779.5383733435524,0.85912,0.9355,0.001
114,-3193.1824442285406,-3746.7857063390034,0.8623,0.9363,0.001
115,-3197.390387103381,-3788.304273388054,0.86078,0.9322,0.001
116,-3192.098197605299,-3736.3896329855615,0.86078,0.9327,0.001
117,-3201.819827340753,-3760.9537029024923,0.86334,0.9381,0.001
118,-3213.3866088554987,-3793.980882861946,0.86306,0.9418,0.001
119,-3206.875116138507,-3780.0555528085442,0.86034,0.9375,0.001
120,-3211.3169794497285,-3795.4483967068827,0.85992,0.9344,0.001
121,-3224.2740893742007,-3790.7204280804986,0.86534,0.9355,0.001
122,-3224.237648732217,-3767.3378411787976,0.86584,0.9271,0.001
123,-3213.532880934303,-3809.5888331932356,0.86322,0.9366,0.001
124,-3218.7264881963315,-3797.8769593057755,0.8621,0.9333,0.001
125,-3220.8225634640744,-3816.3033709948577,0.86228,0.9379,0.001
126,-3227.902070262548,-3823.4624981457673,0.86036,0.9356,0.001
127,-3217.425548972986,-3721.022912134098,0.86062,0.9298,0.001
128,-3236.397046335518,-3817.341966846321,0.86196,0.935,0.001
129,-3237.5403812340155,-3818.9840721420096,0.8635,0.9314,0.001
130,-3235.451489694893,-3807.2029055824764,0.8635,0.9344,0.001
131,-3246.6499048413525,-3806.2457723496836,0.86304,0.9375,0.001
132,-3236.685783522818,-3814.3292560818827,0.861,0.9405,0.001
133,-3237.655114839754,-3817.6238596469543,0.86216,0.9341,0.001
134,-3248.217466232417,-3847.2404445213606,0.86276,0.9396,0.001
135,-3245.4115542828886,-3818.1338415990904,0.86572,0.9331,0.001
136,-3255.5803241388267,-3822.2599046924447,0.86174,0.9306,0.001
137,-3258.511602611493,-3792.53095950356,0.86634,0.9338,0.001
138,-3238.694226667399,-3836.246263721321,0.864,0.9357,0.001
139,-3264.306379001159,-3831.9802307901505,0.86606,0.9344,0.001
140,-3265.8324090123483,-3834.470956536788,0.8633,0.9333,0.001
141,-3273.3308904701485,-3820.6256922468356,0.86602,0.9357,0.001
142,-3271.2475735793637,-3848.6530699910995,0.86484,0.9362,0.001
143,-3269.453986672794,-3823.4206141218356,0.8639,0.9304,0.001
144,-3274.1574157558744,-3857.9249159414558,0.8638,0.9381,0.001
145,-3289.068372487412,-3864.3190392602846,0.86796,0.9406,0.001
146,-3284.2381669846945,-3839.5335337964793,0.8671,0.9366,0.001
147,-3277.9253703944214,-3839.247305181962,0.86438,0.9393,0.001
148,-3278.66420361453,-3857.4297214942644,0.8642,0.9431,0.001
149,-3293.303169582201,-3854.664025415348,0.86918,0.9376,0.001
150,-3280.873214838755,-3850.8315584206885,0.8657,0.9406,0.001
151,-3269.945315622003,-3806.4910347854034,0.86088,0.9373,0.001
152,-3287.457282259031,-3835.982356976859,0.86664,0.9337,0.001
153,-3273.2174849644343,-3807.1793630092957,0.86302,0.9395,0.001
154,-3285.9401124920078,-3859.5817067592957,0.86302,0.9313,0.001
155,-3292.0707864200367,-3869.2315936511077,0.86736,0.9369,0.001
156,-3297.5668664332243,-3865.448956067049,0.8657,0.9375,0.001
157,-3302.1503519121643,-3841.5554044699365,0.86818,0.937,0.001
158,-3302.232827735374,-3858.2773561115505,0.86578,0.9399,0.001
159,-3304.7516009630754,-3856.6593743819226,0.86632,0.9389,0.001
160,-3296.2393202525577,-3857.9041763498813,0.86548,0.9324,0.001
