epoch,train_loss,val_loss,train_acc,val_acc,lr
1,185804.21739356048,-1491.1883653085442,0.29584,0.7065,0.001
2,-1653.7342399733755,-2188.8955371711827,0.60532,0.8297,0.001
3,-2157.8410419747042,-2619.5216852501976,0.75788,0.8729,0.001
4,-2398.305684667719,-2705.8625982743274,0.82346,0.8819,0.001
5,-2587.9634045066737,-2978.5517052759096,0.85422,0.9056,0.001
6,-2669.6844092171514,-3035.5887775662577,0.86968,0.9169,0.001
7,-2788.882822490409,-3086.36337396163,0.8826,0.919,0.001
8,-2867.842571756114,-3094.9084781695014,0.89276,0.9233,0.001
9,-2915.2814373201727,-3001.445040545886,0.89816,0.9185,0.001
10,-2971.2167856357896,-3299.525579138647,0.90454,0.9265,0.001
11,-2977.0963350183824,-3264.134811980815,0.90482,0.9383,0.001
12,-3043.1886819902893,-3299.7741204756726,0.91028,0.937,0.001
13,-3099.9667687769743,-3333.966750519185,0.91486,0.9271,0.001
14,-3143.3717312629874,-3392.9726037134096,0.91844,0.9305,0.001
15,-3056.001644983316,-3417.655826616891,0.91578,0.9326,0.001
16,-3162.867322994925,-3455.974779346321,0.92144,0.928,0.001
17,-3205.956210163243,-3452.0730474930774,0.92272,0.9326,0.001
18,-3211.9144327695412,-3362.4772423852846,0.923,0.9303,0.001
19,-3246.4940738141386,-3559.729340758505,0.92638,0.9328,0.001
20,-3263.0937918348386,-3511.120577655261,0.92582,0.9407,0.001
21,-3290.421291185462,-3563.1192209750793,0.9263,0.9382,0.001
22,-3301.500581316936,-3620.8704880340188,0.92892,0.9294,0.001
23,-3329.1764556026214,-3529.551090288766,0.92786,0.9257,0.001
24,-3310.0231952325767,-3602.909612341772,0.9309,0.9242,0.001
25,-3363.7002827285805,-3624.803278283228,0.93092,0.9325,0.001
26,-3383.864792299393,-3636.2802857990505,0.93262,0.9341,0.001
27,-3403.1620088465074,-3621.1375407931173,0.93382,0.9148,0.001
28,-3395.407939627957,-3501.5347823130933,0.93256,0.9211,0.001
29,-3404.4642855358857,-3649.3810695213606,0.93362,0.9332,0.001
30,-3434.916811111333,-3757.5776521706885,0.93466,0.9449,0.001
31,-3458.2663667878837,-3743.6948674841774,0.93426,0.94,0.001
32,-3469.61736108336,-3781.0570238330697,0.9366,0.9334,0.001
33,-3447.2793777348747,-3552.3280353787577,0.9329,0.935,0.001
34,-3465.9744514016543,-3680.9930589893197,0.93486,0.9371,0.001
35,-3506.530336501958,-3846.0632540545885,0.93698,0.9463,0.001
36,-3505.5163006014227,-3642.9106970678404,0.93676,0.9416,0.001
37,786368811.935526,193734568.60759494,0.5875,0.0079,0.001
38,39054908.18506361,-2492.667180701147,0.2901,0.8027,0.001
39,-2864.706635380035,-3461.0711499950553,0.84692,0.9235,0.001
40,-3258.7033042029652,-3528.3566276453716,0.90814,0.9226,0.001
41,-3401.564064747842,-3737.9070535007913,0.926,0.9374,0.001
42,-3486.080936051391,-3396.519342736353,0.93246,0.9247,0.001
43,-3505.5144155360854,-3475.034705053402,0.93764,0.9324,0.001
44,-3531.829310112292,-3611.9311399821995,0.93948,0.9296,0.001
45,-3574.363394266504,-3874.8508146261865,0.94202,0.9388,0.001
46,-3587.492056375879,-3791.9924470925635,0.942,0.9419,0.001
47,-3597.055107097187,-3784.746733460245,0.94258,0.9392,0.001
48,-3608.7829496183663,-3898.8537257713606,0.9437,0.9452,0.001
49,-3611.409610523897,-3888.7809193285207,0.94246,0.9406,0.001
50,-3624.120358206122,-3789.447651923457,0.9435,0.9313,0.001
51,-3612.5779083330003,-3883.8913326987736,0.94138,0.9354,0.001
52,-3641.980019805986,-3910.050246612935,0.94364,0.939,0.001
53,-3655.5684411714756,-3919.7482013943827,0.94228,0.9448,0.001
54,-3587.592236453005,-3876.3430886570413,0.94186,0.9385,0.001
55,-3653.7523758441894,-3848.6571832970726,0.94342,0.9293,0.001
56,-3668.698560007393,-3963.588218206092,0.94256,0.9441,0.001
57,-3676.473476712356,-3960.261276824565,0.9448,0.9418,0.001
58,-3673.081179567615,-3941.788960517207,0.94394,0.9378,0.001
59,-3682.9102667689017,-3955.7242477996438,0.94452,0.9365,0.001
60,-3688.188733815537,-3813.9306578817245,0.943,0.9293,0.001
61,-3700.577987007473,-3954.7124919649923,0.9428,0.942,0.001
62,-3685.5289134930467,-3912.8773734177216,0.94204,0.9322,0.001
63,-3705.977643337396,-3926.4161052462423,0.943,0.9397,0.001
64,-3714.51664464614,-3985.1241872280457,0.94372,0.9394,0.001
65,-3700.474474504476,-3988.1154939675635,0.94316,0.9397,0.001
66,-3723.336576886189,-4028.880398907239,0.94622,0.9409,0.001
67,-3692.1125819213553,-3960.876539013054,0.9411,0.9432,0.001
68,-3724.6588437599903,-4004.1251205251187,0.94504,0.9459,0.001
69,-3729.9838136638828,-4034.3475666287577,0.9432,0.9415,0.001
70,-3748.1409022338553,-4015.5975882614716,0.9461,0.945,0.001
71,-3745.4477489110454,-3906.9971383010284,0.94568,0.9398,0.001
72,-3740.399065646979,-3988.8893054044697,0.9439,0.9396,0.001
73,-3746.0455899836156,-4004.9289519877375,0.94372,0.9429,0.001
74,-3532.2745764066494,-3965.834247057951,0.93666,0.9402,0.001
75,-3755.047418852901,-3994.3197840437106,0.94412,0.9383,0.001
76,-3746.6943996263585,-4037.427397522745,0.94378,0.9446,0.001
77,-3761.0097088045477,-4034.3904303055774,0.9463,0.9423,0.001
78,-3773.863978081042,-4071.915629326543,0.94562,0.9436,0.001
79,-3775.1373475213795,-3970.1453440219543,0.94572,0.9434,0.001
80,-3769.441454953245,-3897.2358089398736,0.94644,0.9309,0.001
81,-3757.6692337855657,-4053.7541194867486,0.94432,0.9351,0.001
82,-3714.159723540401,-4053.7604300583466,0.94322,0.9343,0.001
83,-3792.3048367317374,-4008.2967853787577,0.94796,0.9416,0.001
84,-3781.6454734704685,-4062.7186418364317,0.94654,0.9439,0.001
85,-3785.6302736872603,-3999.442110858386,0.94728,0.9337,0.001
86,-3760.497095288523,-4050.5469244462024,0.94342,0.9401,0.001
87,-3792.0910962975545,-4064.0930144877375,0.94666,0.9429,0.001
88,-3801.994176840233,-4038.304931640625,0.9469,0.9358,0.001
89,-3797.447108276055,-4066.5749542622625,0.94734,0.9411,0.001
90,-3800.737490134471,-3812.6907356358784,0.94548,0.9267,0.001
91,-3808.5358580762468,-4015.599093280261,0.94596,0.9401,0.001
92,-3797.4813803748402,-4118.676847433742,0.94672,0.9359,0.001
93,-3819.6185574348624,-3918.8202321499207,0.9481,0.9265,0.001
94,-3807.3737936580883,-4075.9700665051423,0.9473,0.938,0.001
95,-3813.2653021849023,-4069.786414037777,0.94804,0.9403,0.001
96,-3818.472853560582,-4124.066650390625,0.94912,0.9427,0.001
97,22241.97078804348,8528085.38607595,0.9288,0.0203,0.001
98,29645914509997.62,-3486.5509543117087,0.2731,0.907,0.001
99,-3522.5905774206763,-3870.7154463755933,0.9224,0.9266,0.001
100,-3746.407998946012,-4029.0866853738135,0.9428,0.9301,0.001
101,-3800.338824728261,-4106.021938661986,0.94666,0.944,0.001
102,-3821.4807135150254,-4037.0403511916534,0.94776,0.9402,0.001
103,-3835.3249561670796,-4089.5839441999606,0.94892,0.9373,0.001
104,-3825.1787615139465,-4125.6144926819625,0.9486,0.9425,0.001
105,-3832.3632056975302,-4109.371795267998,0.94866,0.9416,0.001
106,-3842.2193288193334,-4089.2015118176423,0.94892,0.9417,0.001
107,-3845.8373030640587,-4039.749286120451,0.949,0.9411,0.001
108,-3849.8911544916878,-4046.2761477699764,0.94948,0.9268,0.001
109,-3850.721102116968,-4110.4963471617875,0.94894,0.9406,0.001
110,-3819.9038391893782,-3758.7936424545096,0.94614,0.9193,0.001
111,-3529.1449908088234,-4053.61776849288,0.93846,0.9386,0.001
112,-3823.70476342711,-4113.313439477848,0.94686,0.945,0.001
113,-3837.3637545456363,-4142.652161417128,0.94562,0.9392,0.001
114,-3846.6598552889227,-4144.71451307852,0.9478,0.9432,0.001
115,-3845.178109639746,-4123.913676201542,0.94684,0.9406,0.001
116,-3856.4776895430387,-4118.433099287975,0.94912,0.937,0.001
117,-3850.188117532169,-4043.9185651948183,0.94728,0.9335,0.001
