lambda,intervention_group,concepts_intervened,total_samples,cc_target_Original,cc_target_Seed_438878,cc_target_Seed_654571,cc_target_Seed_773956,cc_target_Seed_89250,cc_non_target_Original,cc_non_target_Seed_438878,cc_non_target_Seed_654571,cc_non_target_Seed_773956,cc_non_target_Seed_89250,style_target_Original,style_target_Seed_438878,style_target_Seed_654571,style_target_Seed_773956,style_target_Seed_89250,style_non_target_Original,style_non_target_Seed_438878,style_non_target_Seed_654571,style_non_target_Seed_773956,style_non_target_Seed_89250,style_overall_Original,style_overall_Seed_438878,style_overall_Seed_654571,style_overall_Seed_773956,style_overall_Seed_89250,disc_left_acc_Original,disc_left_acc_Seed_438878,disc_left_acc_Seed_654571,disc_left_acc_Seed_773956,disc_left_acc_Seed_89250,disc_right_acc_Original,disc_right_acc_Seed_438878,disc_right_acc_Seed_654571,disc_right_acc_Seed_773956,disc_right_acc_Seed_89250,disc_overall_acc_Original,disc_overall_acc_Seed_438878,disc_overall_acc_Seed_654571,disc_overall_acc_Seed_773956,disc_overall_acc_Seed_89250,cc_target_mean,cc_target_ci_95,cc_non_target_mean,cc_non_target_ci_95,style_target_mean,style_target_ci_95,style_non_target_mean,style_non_target_ci_95,style_overall_mean,style_overall_ci_95,disc_left_acc_mean,disc_left_acc_ci_95,disc_right_acc_mean,disc_right_acc_ci_95,disc_overall_acc_mean,disc_overall_acc_ci_95
0.0,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45777222222222225,0.5007833333333334,0.5075333333333333,0.5164222222222222,0.5059388888888889,0.5563111111111111,0.5770666666666666,0.5796333333333333,0.5711777777777778,0.5639055555555555,0.26521666666666666,0.30035,0.3073722222222222,0.30861666666666665,0.3006333333333333,0.6725944444444445,0.6780333333333334,0.6609388888888889,0.6466111111111111,0.6472388888888889,0.8017,0.7867666666666666,0.7806444444444445,0.7794666666666666,0.7711055555555556,0.49170555555555556,0.4811388888888889,0.45969444444444446,0.4441833333333333,0.43962222222222225,1.0,0.0,1.0,0.0,0.4976900000000001,0.028577357664693413,0.5696188888888888,0.011908453563282129,0.2964377777777778,0.02217294647220574,0.6610833333333334,0.017788141245442445,0.7839366666666667,0.01414355515549511,0.46326888888888884,0.028206419754522222
0.0,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10003131313131314,0.1099919191919192,0.11067070707070707,0.11102323232323233,0.10883333333333334,0.5563111111111111,0.5770666666666666,0.5796333333333333,0.5711777777777778,0.5639055555555555,0.06502121212121212,0.07354949494949495,0.07427777777777778,0.07324040404040404,0.0715050505050505,0.7440444444444444,0.7941919191919192,0.627450505050505,0.665739393939394,0.6413828282828283,0.8084616161616162,0.797630303030303,0.7228868686868687,0.7145484848484849,0.762080808080808,0.6129616161616162,0.6275131313131314,0.42723131313131313,0.4735434343434343,0.4972939393939394,1.0,0.0,1.0,0.0,0.10811010101010102,0.005702677519476275,0.5696188888888888,0.011908453563282129,0.07151878787878788,0.004683824138868596,0.6945618181818182,0.08897056018879734,0.7611216161616162,0.052700674046165685,0.5277086868686869,0.10963201090531413
0.0,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.549,0.6052111111111111,0.6070555555555556,0.6144222222222222,0.6062111111111111,0.6746,0.6909333333333333,0.7002333333333334,0.6917777777777778,0.6905333333333333,0.3702888888888889,0.4153777777777778,0.42302222222222224,0.4256333333333333,0.4205333333333333,0.38947777777777776,0.3971,0.3671888888888889,0.3357222222222222,0.34096666666666664,0.9706888888888889,0.9723777777777778,0.9712222222222222,0.9729777777777778,0.9652555555555555,0.37783333333333335,0.3857333333333333,0.35615555555555556,0.32668888888888886,0.3288111111111111,1.0,0.0,1.0,0.0,0.59638,0.03319560855266032,0.6896155555555555,0.011539097134371444,0.4109711111111111,0.028626401567559488,0.36609111111111114,0.03436067937208202,0.9705044444444445,0.003813284108017447,0.35504444444444444,0.03374609547074468
0.0,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36654444444444445,0.39635555555555557,0.4080111111111111,0.4184222222222222,0.4056666666666667,0.4380222222222222,0.4632,0.45903333333333335,0.4505777777777778,0.43727777777777777,0.16014444444444445,0.18532222222222222,0.1917222222222222,0.1916,0.18073333333333333,0.9557111111111111,0.9589666666666666,0.9546888888888889,0.9575,0.9535111111111111,0.6327111111111111,0.6011555555555556,0.5900666666666666,0.5859555555555556,0.5769555555555556,0.6055777777777778,0.5765444444444444,0.5632333333333334,0.5616777777777778,0.5504333333333333,1.0,0.0,1.0,0.0,0.399,0.024546220147378596,0.44962222222222226,0.014701839933465128,0.18190444444444445,0.01615288498234492,0.9560755555555556,0.002707539737272828,0.5973688888888888,0.026801701524704017,0.5714933333333333,0.02630569583549539
0.0,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.020533333333333334,0.023149382716049383,0.022479012345679013,0.020934567901234567,0.020587654320987653,,,,,,0.020533333333333334,0.023149382716049383,0.022479012345679013,0.020934567901234567,0.020587654320987653,0.7599222222222223,0.8200049382716049,0.6200086419753087,0.6699901234567901,0.6400814814814815,0.8099641975308642,0.8000444444444444,0.7100518518518518,0.7001222222222222,0.7600753086419753,0.6399074074074074,0.6600407407407407,0.42001728395061727,0.4800679012345679,0.5101098765432098,1.0,0.0,,0.0,0.021536790123456793,0.0014898278044966002,,0.0,0.021536790123456793,0.0014898278044966002,0.7020014814814814,0.10547069094430422,0.7560516049382715,0.062399641378273495,0.5420286419753086,0.1291148782509234
0.2,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5722333333333334,0.6117111111111111,0.6473888888888889,0.6539944444444444,0.6406,0.709,0.7244,0.7493333333333333,0.7352444444444445,0.7325277777777778,0.40891666666666665,0.4481777777777778,0.4887611111111111,0.4852111111111111,0.4744888888888889,0.6350944444444444,0.6432,0.6249777777777777,0.6137055555555555,0.6148444444444444,0.7620777777777777,0.7537555555555555,0.7453388888888889,0.7446666666666667,0.73485,0.4100611111111111,0.4096444444444444,0.38467222222222225,0.37229444444444443,0.3651277777777778,1.0,0.0,1.0,0.0,0.6251855555555555,0.04185919724942278,0.7301011111111111,0.018416649472208016,0.4611111111111111,0.04125534244306734,0.6263644444444445,0.015883226177328385,0.7481377777777778,0.012758519873092507,0.38836,0.025862729435742682
0.2,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15618888888888888,0.2090050505050505,0.3263050505050505,0.3545787878787879,0.38950606060606063,0.709,0.7244,0.7493333333333333,0.7352444444444445,0.7325277777777778,0.1264949494949495,0.17927171717171717,0.2974636363636364,0.3238909090909091,0.3593040404040404,0.6396050505050505,0.6823727272727272,0.5893646464646465,0.5888060606060606,0.6141383838383838,0.7409505050505051,0.7307787878787879,0.6969838383838384,0.69149898989899,0.7244272727272727,0.4619808080808081,0.485810101010101,0.40025858585858587,0.39502828282828284,0.43372828282828285,1.0,0.0,1.0,0.0,0.28711676767676764,0.12387731867324381,0.7301011111111111,0.018416649472208016,0.2572850505050505,0.12362301364659227,0.6228573737373737,0.04880480930072914,0.7169278787878788,0.026843847409619707,0.43536121212121215,0.04854929769412331
0.2,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6253,0.6798333333333333,0.6938222222222222,0.7048777777777778,0.6903222222222222,0.7735,0.7881777777777778,0.8040555555555555,0.7927777777777778,0.7953444444444444,0.4824777777777778,0.5346888888888889,0.5571777777777778,0.5594111111111111,0.5498222222222222,0.29735555555555554,0.31327777777777777,0.27944444444444444,0.2561555555555556,0.2583,0.9806444444444444,0.9815777777777778,0.9804333333333334,0.9823333333333333,0.9781333333333333,0.2912222222222222,0.3075555555555556,0.274,0.25153333333333333,0.25243333333333334,1.0,0.0,1.0,0.0,0.678831111111111,0.03877985325227904,0.7907711111111111,0.013971274950974217,0.5367155555555556,0.03951642934974528,0.2809066666666667,0.030693671292734943,0.9806244444444443,0.0019702691794839093,0.2753488888888889,0.03030878015639756
0.2,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5191666666666667,0.5435888888888889,0.6009555555555556,0.6031111111111112,0.5908777777777777,0.6445,0.6606222222222222,0.6946111111111111,0.6777111111111112,0.6697111111111111,0.3353555555555556,0.3616666666666667,0.42034444444444446,0.4110111111111111,0.39915555555555554,0.9728333333333333,0.9731222222222222,0.9705111111111111,0.9712555555555555,0.9713888888888889,0.5435111111111111,0.5259333333333334,0.5102444444444444,0.507,0.49156666666666665,0.5289,0.5117333333333334,0.4953444444444444,0.4930555555555556,0.4778222222222222,1.0,0.0,1.0,0.0,0.5715399999999999,0.04711861409700809,0.6694311111111111,0.023244550513590718,0.3855066666666666,0.04448346473815011,0.9718222222222221,0.001379902562416778,0.5156511111111111,0.024568307044564554,0.5013711111111111,0.02424613027071401
0.2,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.06373456790123457,0.11951481481481481,0.25495308641975306,0.28804197530864195,0.3337074074074074,,,,,,0.06373456790123457,0.11951481481481481,0.25495308641975306,0.28804197530864195,0.3337074074074074,0.6406074074074074,0.6910777777777778,0.5814506172839506,0.5832728395061728,0.6139814814814815,0.7362555555555556,0.7256728395061728,0.6862382716049382,0.6796839506172839,0.7221111111111111,0.4735185185185185,0.5027358024691359,0.4037222222222222,0.40008024691358024,0.44897283950617284,1.0,0.0,,0.0,0.21199037037037036,0.14289415150958473,,0.0,0.21199037037037036,0.14289415150958473,0.6220780246913581,0.05664998132005198,0.7099923456790123,0.031444717272013034,0.445805925925926,0.05511402219572729
