lambda,intervention_group,concepts_intervened,total_samples,cc_target_Original,cc_target_Seed_438878,cc_target_Seed_654571,cc_target_Seed_773956,cc_target_Seed_89250,cc_non_target_Original,cc_non_target_Seed_438878,cc_non_target_Seed_654571,cc_non_target_Seed_773956,cc_non_target_Seed_89250,style_target_Original,style_target_Seed_438878,style_target_Seed_654571,style_target_Seed_773956,style_target_Seed_89250,style_non_target_Original,style_non_target_Seed_438878,style_non_target_Seed_654571,style_non_target_Seed_773956,style_non_target_Seed_89250,style_overall_Original,style_overall_Seed_438878,style_overall_Seed_654571,style_overall_Seed_773956,style_overall_Seed_89250,disc_left_acc_Original,disc_left_acc_Seed_438878,disc_left_acc_Seed_654571,disc_left_acc_Seed_773956,disc_left_acc_Seed_89250,disc_right_acc_Original,disc_right_acc_Seed_438878,disc_right_acc_Seed_654571,disc_right_acc_Seed_773956,disc_right_acc_Seed_89250,disc_overall_acc_Original,disc_overall_acc_Seed_438878,disc_overall_acc_Seed_654571,disc_overall_acc_Seed_773956,disc_overall_acc_Seed_89250,cc_target_mean,cc_target_ci_95,cc_non_target_mean,cc_non_target_ci_95,style_target_mean,style_target_ci_95,style_non_target_mean,style_non_target_ci_95,style_overall_mean,style_overall_ci_95,disc_left_acc_mean,disc_left_acc_ci_95,disc_right_acc_mean,disc_right_acc_ci_95,disc_overall_acc_mean,disc_overall_acc_ci_95
0.6,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89865,0.9041444444444444,0.9061611111111111,0.9289944444444445,0.9285833333333333,0.9715444444444444,0.9731888888888889,0.9729444444444444,0.9754388888888889,0.9752888888888889,0.8744388888888889,0.8812111111111111,0.8819222222222223,0.9064666666666666,0.9060111111111111,0.9562111111111111,0.9662166666666666,0.9513,0.9617111111111111,0.9756222222222222,0.9841722222222222,0.9863055555555555,0.98595,0.9870444444444444,0.9905277777777778,0.9441222222222222,0.9547944444444444,0.9389388888888889,0.9505722222222223,0.9670333333333333,1.0,0.0,1.0,0.0,0.9133066666666666,0.017878518017591254,0.9736811111111111,0.0020614087820585124,0.89001,0.0187502521712857,0.9622122222222222,0.011634675176021016,0.9868,0.0029005727851407464,0.9510922222222222,0.01337860956674059
0.6,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8327525252525253,0.8333313131313131,0.8250737373737373,0.903309090909091,0.9029969696969697,0.9715444444444444,0.9731888888888889,0.9729444444444444,0.9754388888888889,0.9752888888888889,0.828350505050505,0.8291616161616162,0.8206666666666667,0.8992131313131313,0.8988929292929293,0.9789949494949495,0.9844535353535353,0.9758727272727272,0.9835888888888888,0.9883878787878788,0.9914222222222222,0.992920202020202,0.9920565656565656,0.9926040404040404,0.9940717171717172,0.972049494949495,0.9784626262626263,0.9690989898989899,0.977240404040404,0.9832232323232323,1.0,0.0,1.0,0.0,0.8594927272727272,0.04965343415777257,0.9736811111111111,0.0020614087820585124,0.8552569696969698,0.04981245648680338,0.9822595959595958,0.0060697639446570025,0.9926149494949495,0.0012338574893851427,0.9760149494949495,0.0068855706677125195
0.6,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806888888888889,0.8939222222222222,0.8854,0.9099888888888888,0.9170222222222222,0.9788222222222223,0.9827666666666667,0.9833444444444445,0.9820777777777778,0.9864,0.8643,0.88,0.8711666666666666,0.8943111111111111,0.9051,0.9195111111111111,0.9373555555555556,0.9085777777777778,0.9287555555555556,0.9571666666666667,0.9861333333333333,0.99,0.9918777777777777,0.9921222222222222,0.9948444444444444,0.9123888888888889,0.9313,0.9028888888888889,0.9234666666666667,0.9528111111111112,1.0,0.0,1.0,0.0,0.8974044444444444,0.019423885762323134,0.9826822222222222,0.003373837447263828,0.8829755555555554,0.02073119730839731,0.9302733333333333,0.02291396172902349,0.9909955555555555,0.003999140068807493,0.9245711111111111,0.023742426136184335
0.6,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166111111111112,0.9143666666666667,0.9269222222222222,0.948,0.9401444444444444,0.9642666666666667,0.9636111111111111,0.9625444444444444,0.9688,0.9641777777777778,0.8845777777777778,0.8824222222222222,0.8926777777777778,0.9186222222222222,0.9069222222222222,0.9929111111111111,0.9950777777777777,0.9940222222222223,0.9946666666666667,0.9940777777777777,0.9822111111111111,0.9826111111111111,0.9800222222222222,0.9819666666666667,0.9862111111111111,0.9758555555555556,0.9782888888888889,0.9749888888888889,0.9776777777777778,0.9812555555555555,1.0,0.0,1.0,0.0,0.929208888888889,0.018173701140911495,0.9646799999999999,0.0029839095457105096,0.8970444444444443,0.019150085322496554,0.9941511111111112,0.0010171226825957697,0.9826044444444445,0.002792876910818196,0.9776133333333334,0.0030226168778021635
0.6,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.8181086419753086,0.817595061728395,0.8070543209876543,0.8976012345679012,0.8973111111111111,,,,,,0.8181086419753086,0.817595061728395,0.8070543209876543,0.8976012345679012,0.8973111111111111,0.9840580246913581,0.9885061728395061,0.9813333333333333,0.9884506172839507,0.9912246913580247,0.9930333333333333,0.9943901234567901,0.9934135802469136,0.9938395061728396,0.9948592592592592,0.9782555555555555,0.9837222222222223,0.9758012345679012,0.9831666666666666,0.986820987654321,1.0,0.0,,0.0,0.8475340740740739,0.05685033193933233,,0.0,0.8475340740740739,0.05685033193933233,0.9867145679012346,0.004911241676837087,0.9939071604938272,0.0009106396599902924,0.9815533333333333,0.005518672126240345
0.8,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9121055555555555,0.9132555555555556,0.9200777777777778,0.9390611111111111,0.9401611111111111,0.9873555555555555,0.9885888888888889,0.9890222222222222,0.99025,0.9918833333333333,0.9026166666666666,0.9045111111111112,0.9109333333333334,0.9304777777777777,0.9334,0.9435611111111111,0.9547611111111111,0.9371611111111111,0.9499888888888889,0.9659333333333333,0.9698277777777777,0.9725111111111111,0.9688555555555556,0.9747444444444444,0.97795,0.9184055555555556,0.9308,0.9090555555555555,0.9275,0.9458333333333333,1.0,0.0,1.0,0.0,0.9249322222222223,0.01706981065717891,0.98942,0.0021387472978252314,0.9163877777777778,0.01808309462455725,0.9502811111111111,0.01363628414613888,0.9727777777777777,0.004594873998231461,0.9263188888888887,0.01714814453689046
0.8,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8324373737373737,0.8364545454545455,0.8413515151515152,0.8904171717171717,0.892640404040404,0.9873555555555555,0.9885888888888889,0.9890222222222222,0.99025,0.9918833333333333,0.8307121212121212,0.8348646464646464,0.8396888888888889,0.8888565656565657,0.8914111111111112,0.941140404040404,0.9546292929292929,0.9308424242424242,0.9500242424242424,0.9653333333333334,0.9634292929292929,0.9679888888888889,0.9627787878787879,0.970369696969697,0.9732414141414142,0.911220202020202,0.9276444444444445,0.8992070707070707,0.924410101010101,0.941739393939394,1.0,0.0,1.0,0.0,0.8586602020202021,0.03747418162008143,0.98942,0.0021387472978252314,0.8571066666666667,0.0376595353481716,0.9483939393939395,0.016297875230618066,0.9675616161616162,0.005562582878556395,0.9208442424242425,0.020178040970033225
0.8,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9011111111111111,0.9107666666666666,0.9062,0.9277111111111112,0.9374555555555556,0.9877111111111111,0.9898444444444444,0.9914444444444445,0.9917555555555555,0.9945111111111111,0.8928444444444444,0.9035888888888889,0.8989555555555555,0.9208,0.9328444444444445,0.8948888888888888,0.9161222222222222,0.8813555555555556,0.9056111111111111,0.9391,0.9851888888888889,0.9891555555555556,0.9903111111111111,0.9907,0.9941666666666666,0.8878555555555555,0.9100888888888888,0.8756111111111111,0.9000555555555556,0.9345222222222223,1.0,0.0,1.0,0.0,0.9166488888888888,0.019039334334631314,0.9910533333333333,0.0031186643087227663,0.9098066666666667,0.020550542026480583,0.9074155555555554,0.02719646010010468,0.9899044444444446,0.004012041159620709,0.9016266666666667,0.02792120947279623
0.8,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9231,0.9157444444444445,0.9339555555555555,0.9504111111111111,0.9428666666666666,0.987,0.9873333333333333,0.9866,0.9887444444444444,0.9892555555555556,0.9123888888888889,0.9054333333333333,0.9229111111111111,0.9401555555555555,0.9339555555555555,0.9922333333333333,0.9934,0.9929666666666667,0.9943666666666666,0.9927666666666667,0.9544666666666667,0.9558666666666666,0.9474,0.9587888888888889,0.9617333333333333,0.9489555555555556,0.9515111111111111,0.9425,0.9549444444444445,0.9571444444444445,1.0,0.0,1.0,0.0,0.9332155555555556,0.017526196900238343,0.9877866666666666,0.001430274340422955,0.922968888888889,0.01794541502176958,0.9931466666666667,0.000994020772543001,0.9556511111111112,0.006697200089389914,0.9510111111111111,0.007078661274172999
0.8,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.8147333333333333,0.8193876543209877,0.8238567901234568,0.8796074074074074,0.8820802469135802,,,,,,0.8147333333333333,0.8193876543209877,0.8238567901234568,0.8796074074074074,0.8820802469135802,0.9406024691358025,0.9546,0.9294382716049383,0.9500320987654322,0.9652,0.9620074074074074,0.9669839506172839,0.9614283950617284,0.9693975308641976,0.9721950617283951,0.9096234567901235,0.9269432098765432,0.8970185185185185,0.9237234567901235,0.9408296296296297,1.0,0.0,,0.0,0.8439330864197532,0.0420428627168546,,0.0,0.8439330864197532,0.0420428627168546,0.9479745679012346,0.016920233884956063,0.9664024691358024,0.005788093170923934,0.9196276543209876,0.0208794735873544
1.0,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9168777777777778,0.9146944444444445,0.9263,0.9391222222222222,0.9376277777777777,0.9921111111111112,0.99175,0.9927888888888889,0.9935222222222222,0.9939166666666667,0.9120555555555555,0.9092222222222223,0.9210777777777778,0.9340611111111111,0.9332555555555555,0.9260611111111111,0.9388944444444445,0.9173277777777777,0.9326666666666666,0.9512222222222222,0.9448666666666666,0.9466222222222223,0.9409888888888889,0.9514555555555556,0.9561444444444445,0.8773555555555556,0.8902722222222222,0.86295,0.8881944444444444,0.9104555555555556,1.0,0.0,1.0,0.0,0.9269244444444444,0.014078595473305902,0.9928177777777778,0.0011353183291501355,0.9219344444444445,0.01436190562748265,0.9332344444444443,0.01595425755085212,0.9480155555555555,0.007323274841729179,0.8858455555555554,0.021747305583002856
1.0,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377606060606061,0.8349272727272727,0.8521565656565656,0.878130303030303,0.8750404040404041,0.9921111111111112,0.99175,0.9927888888888889,0.9935222222222222,0.9939166666666667,0.8368838383838384,0.8339323232323232,0.8512070707070707,0.877210101010101,0.8742454545454545,0.8703707070707071,0.8931020202020202,0.8542212121212122,0.8812939393939394,0.9149919191919192,0.9004888888888889,0.9065848484848484,0.8953909090909091,0.9145666666666666,0.9237060606060606,0.7933707070707071,0.8169646464646465,0.7715636363636363,0.8120989898989899,0.8500484848484848,1.0,0.0,1.0,0.0,0.8556030303030303,0.02516481597679844,0.9928177777777778,0.0011353183291501355,0.8546957575757576,0.02521557844500157,0.8827959595959596,0.028557960581194204,0.9081474747474747,0.01398046014401704,0.808809292929293,0.03621953098229572
1.0,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9088777777777778,0.9162888888888889,0.9177888888888889,0.9341888888888888,0.9418111111111112,0.9904555555555555,0.9911444444444445,0.9932888888888889,0.9947,0.9958666666666667,0.9032777777777777,0.9106777777777778,0.9126111111111112,0.9301666666666667,0.9387444444444445,0.8614777777777778,0.8862666666666666,0.8439888888888889,0.8731,0.9123444444444444,0.9833,0.9872888888888889,0.9881333333333333,0.9875111111111111,0.9913,0.8540444444444445,0.8795444444444445,0.8378333333333333,0.8658888888888889,0.9060111111111111,1.0,0.0,1.0,0.0,0.9237911111111112,0.016974410908334115,0.9930911111111111,0.0028495453182173316,0.9190955555555556,0.018330399179657342,0.8754355555555555,0.03207212502084276,0.9875066666666668,0.003540679527471923,0.8686644444444444,0.032170561918077656
1.0,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9248777777777778,0.9131,0.9348111111111111,0.9440555555555555,0.9334444444444444,0.9937666666666667,0.9923555555555555,0.9922888888888889,0.9923444444444445,0.9919666666666667,0.9208333333333333,0.9077666666666667,0.9295444444444444,0.9379555555555555,0.9277666666666666,0.9906444444444444,0.9915222222222222,0.9906666666666667,0.9922333333333333,0.9901,0.9064333333333333,0.9059555555555555,0.8938444444444444,0.9154,0.9209888888888889,0.9006666666666666,0.901,0.8880666666666667,0.9105,0.9149,1.0,0.0,1.0,0.0,0.9300577777777777,0.014485490012389883,0.9925444444444445,0.0008710788393754149,0.9247733333333332,0.014023725551254671,0.9910333333333334,0.0010454712189607537,0.9085244444444445,0.012860516134652831,0.9030266666666666,0.012878416242979841
1.0,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.820179012345679,0.8172012345679013,0.8356802469135802,0.8645765432098765,0.8611320987654321,,,,,,0.820179012345679,0.8172012345679013,0.8356802469135802,0.8645765432098765,0.8611320987654321,0.857995061728395,0.8829259259259259,0.8401975308641976,0.8698777777777777,0.9069407407407407,0.8906271604938272,0.8976876543209876,0.8852580246913581,0.9063691358024691,0.9164975308641975,0.7747074074074074,0.8006740740740741,0.7512555555555556,0.7951888888888888,0.8366246913580246,1.0,0.0,,0.0,0.8397538271604938,0.027636332030059774,,0.0,0.8397538271604938,0.027636332030059774,0.8715874074074075,0.031359202176713445,0.8992879012345678,0.015467589027214025,0.7916901234567901,0.03943839878117678
