lambda,intervention_group,concepts_intervened,total_samples,cc_target_Original,cc_target_Seed_438878,cc_target_Seed_654571,cc_target_Seed_773956,cc_target_Seed_89250,cc_non_target_Original,cc_non_target_Seed_438878,cc_non_target_Seed_654571,cc_non_target_Seed_773956,cc_non_target_Seed_89250,style_target_Original,style_target_Seed_438878,style_target_Seed_654571,style_target_Seed_773956,style_target_Seed_89250,style_non_target_Original,style_non_target_Seed_438878,style_non_target_Seed_654571,style_non_target_Seed_773956,style_non_target_Seed_89250,style_overall_Original,style_overall_Seed_438878,style_overall_Seed_654571,style_overall_Seed_773956,style_overall_Seed_89250,disc_left_acc_Original,disc_left_acc_Seed_438878,disc_left_acc_Seed_654571,disc_left_acc_Seed_773956,disc_left_acc_Seed_89250,disc_right_acc_Original,disc_right_acc_Seed_438878,disc_right_acc_Seed_654571,disc_right_acc_Seed_773956,disc_right_acc_Seed_89250,disc_overall_acc_Original,disc_overall_acc_Seed_438878,disc_overall_acc_Seed_654571,disc_overall_acc_Seed_773956,disc_overall_acc_Seed_89250,cc_target_mean,cc_target_ci_95,cc_non_target_mean,cc_non_target_ci_95,style_target_mean,style_target_ci_95,style_non_target_mean,style_non_target_ci_95,style_overall_mean,style_overall_ci_95,disc_left_acc_mean,disc_left_acc_ci_95,disc_right_acc_mean,disc_right_acc_ci_95,disc_overall_acc_mean,disc_overall_acc_ci_95
0.0,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54185,0.5335333333333333,0.5348222222222222,0.5445722222222222,0.5341611111111111,0.5486,0.5534666666666667,0.5597722222222222,0.5545888888888889,0.5494166666666667,0.4529611111111111,0.44535,0.4503333333333333,0.4648055555555556,0.44495555555555555,0.9674111111111111,0.9540222222222222,0.9716611111111111,0.9852222222222222,0.9843388888888889,0.9922666666666666,0.9932666666666666,0.9943611111111111,0.9921166666666666,0.9919333333333333,0.9599722222222222,0.9478055555555556,0.9662944444444445,0.9774833333333334,0.9764722222222222,1.0,0.0,1.0,0.0,0.5377877777777778,0.0062878318537422295,0.5531688888888888,0.005575852522328092,0.4516811111111111,0.010030270840311162,0.9725311111111111,0.016070295779773015,0.9927888888888887,0.0012657557747702101,0.9656055555555556,0.015310969054442148
0.0,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11504545454545455,0.11353333333333333,0.11376767676767677,0.11554040404040404,0.11364747474747475,0.5486,0.5534666666666667,0.5597722222222222,0.5545888888888889,0.5494166666666667,0.09888383838383838,0.0975,0.09840606060606061,0.10103737373737373,0.09742828282828282,0.9940747474747474,0.991640404040404,0.9948474747474747,0.9973131313131313,0.9971525252525253,0.9985939393939394,0.9987757575757575,0.9989747474747475,0.9985666666666667,0.9985333333333334,0.9927222222222222,0.9905101010101011,0.9938717171717172,0.9959060606060606,0.9957222222222222,1.0,0.0,1.0,0.0,0.1143068686868687,0.0011432421552258541,0.5531688888888888,0.005575852522328092,0.0986511111111111,0.0018236856073292975,0.9950056565656565,0.002921871959958754,0.9986888888888888,0.00023013741359454934,0.9937464646464648,0.0027838125553530796
0.0,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9361222222222222,0.9191555555555555,0.9227777777777778,0.9464777777777778,0.9205222222222222,0.9408888888888889,0.9414555555555556,0.947,0.9597222222222223,0.9401,0.8817111111111111,0.8653111111111111,0.8739888888888889,0.9082111111111111,0.8655888888888889,0.9511555555555555,0.9278555555555555,0.968,0.9891,0.9796222222222222,0.9888555555555556,0.9893888888888889,0.9902666666666666,0.9897555555555556,0.9890666666666666,0.9405555555555556,0.9181777777777778,0.9587555555555556,0.9790111111111112,0.9689555555555556,1.0,0.0,1.0,0.0,0.9290111111111111,0.014740021288792399,0.9458333333333334,0.010215392513148387,0.8789622222222222,0.021975934087136936,0.9631466666666666,0.030146003444470958,0.9894666666666666,0.0006977010888893872,0.9530911111111111,0.029978497603611036
0.0,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14757777777777778,0.1479111111111111,0.14686666666666667,0.14266666666666666,0.1478,0.15631111111111112,0.16547777777777778,0.17254444444444444,0.14945555555555556,0.15873333333333334,0.02421111111111111,0.025388888888888888,0.02667777777777778,0.0214,0.02432222222222222,0.9836666666666667,0.9801888888888889,0.9753222222222222,0.9813444444444445,0.9890555555555556,0.9956777777777778,0.9971444444444445,0.9984555555555555,0.9944777777777778,0.9948,0.9793888888888889,0.9774333333333334,0.9738333333333333,0.9759555555555556,0.9839888888888889,1.0,0.0,1.0,0.0,0.14656444444444444,0.002752111416601228,0.16050444444444448,0.01097476579237164,0.024399999999999998,0.0024210777419216793,0.9819155555555555,0.006233894646446381,0.9961111111111111,0.0020720136996938508,0.97812,0.004792315475138652
0.0,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.0202,0.0202,0.0202,0.0202,0.0202,,,,,,0.0202,0.0202,0.0202,0.0202,0.0202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0202,0.0,,0.0,0.0202,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2,AGGREGATE_1_INTERVENTION,1,180000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6063444444444445,0.6177611111111111,0.5905055555555555,0.5733,0.6265444444444445,0.6324444444444445,0.6624,0.6789388888888889,0.582,0.6283388888888889,0.49680555555555556,0.5025444444444445,0.49862222222222224,0.4852666666666667,0.4933777777777778,0.9677888888888889,0.9533222222222222,0.9726666666666667,0.9861555555555556,0.9840777777777778,0.9920888888888889,0.9933222222222222,0.9945111111111111,0.9918777777777777,0.9922,0.9601611111111111,0.9471333333333334,0.9674277777777778,0.9782388888888889,0.9764222222222222,1.0,0.0,1.0,0.0,0.6028911111111112,0.026496935400101073,0.6368244444444444,0.04614517013580395,0.49532333333333334,0.008098130006164642,0.9728022222222222,0.016543419101996432,0.9928000000000001,0.001376622706310091,0.9658766666666667,0.015833277317729308
0.2,ALL,ALL,990000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14562828282828283,0.1593020202020202,0.14681111111111111,0.12271818181818182,0.15572626262626263,0.6324444444444445,0.6624,0.6789388888888889,0.582,0.6283388888888889,0.12571212121212122,0.13835353535353537,0.1301050505050505,0.10671212121212122,0.13151414141414142,0.9941363636363636,0.9915111111111111,0.9950131313131313,0.9974818181818181,0.9971050505050505,0.9985616161616162,0.9987858585858586,0.9990020202020202,0.9983616161616161,0.9985787878787878,0.9927494949494949,0.9903858585858586,0.9940606060606061,0.995880808080808,0.995710101010101,1.0,0.0,1.0,0.0,0.14603717171717173,0.01771685442006401,0.6368244444444444,0.04614517013580395,0.12647939393939395,0.01483285857148023,0.9950494949494949,0.0030093896208832614,0.9986579797979799,0.00030294152442802573,0.9937573737373737,0.002831225433365307
0.2,attr0,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9539666666666666,0.9387777777777778,0.9442,0.9620555555555556,0.9389555555555555,0.9592222222222222,0.9576888888888889,0.9627444444444444,0.9731777777777778,0.9560444444444445,0.9152777777777777,0.8995,0.9091111111111111,0.9364222222222223,0.8981222222222223,0.9476333333333333,0.9199222222222222,0.9641666666666666,0.9875555555555555,0.9769333333333333,0.9900777777777777,0.9906333333333334,0.9912222222222222,0.9908444444444444,0.9907555555555555,0.9382555555555555,0.9114555555555556,0.9558222222222222,0.9785666666666667,0.9679333333333333,1.0,0.0,1.0,0.0,0.9475911111111112,0.012626189925535691,0.9617755555555556,0.008490099640812406,0.9116866666666666,0.01927467175191194,0.9592422222222222,0.032966700080673005,0.9907066666666667,0.0005149723342280073,0.9504066666666666,0.032818100515692096
0.2,attr1,1,90000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25872222222222224,0.2967444444444444,0.2368111111111111,0.18454444444444446,0.3141333333333333,0.30566666666666664,0.3671111111111111,0.39513333333333334,0.19082222222222223,0.3006333333333333,0.07833333333333334,0.10558888888888888,0.08813333333333333,0.03411111111111111,0.08863333333333333,0.9879444444444444,0.9867222222222222,0.9811666666666666,0.9847555555555556,0.9912222222222222,0.9941,0.9960111111111111,0.9978,0.9929111111111111,0.9936444444444444,0.9820666666666666,0.9828111111111111,0.9790333333333333,0.9779111111111111,0.9849111111111111,1.0,0.0,1.0,0.0,0.25819111111111115,0.0636075930404931,0.31187333333333334,0.09777201571046172,0.07896,0.03342496690997926,0.9863622222222223,0.004638732831223958,0.9948933333333333,0.0024690422606212206,0.9813466666666667,0.0035405290041472352
0.2,both,2,810000,1.0,1.0,1.0,1.0,1.0,,,,,,0.04324691358024691,0.05742222222222222,0.04821234567901234,0.022588888888888888,0.0511,,,,,,0.04324691358024691,0.05742222222222222,0.04821234567901234,0.022588888888888888,0.0511,0.9999913580246914,0.9999975308641975,0.999979012345679,0.9999987654320988,1.0,1.0,1.0,1.0,0.9998024691358025,0.9999962962962963,0.9999913580246914,0.9999975308641975,0.999979012345679,0.9998012345679013,0.9999962962962963,1.0,0.0,,0.0,0.044514074074074074,0.01649581537801871,,0.0,0.044514074074074074,0.01649581537801871,0.9999933333333333,1.076322774341903e-05,0.9999597530864197,0.00010919072313797718,0.9999530864197531,0.00010579359150247299
