epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.7973182728452146,0.20596526916834373,0.77948,0.9408,0.0001
2,0.17182484309158058,0.1406107055424135,0.9466,0.9583,0.0001
3,0.11382396089965882,0.14085771475883224,0.96442,0.9599,0.0001
4,0.08630303474490905,0.14274386997935892,0.97202,0.9637,0.0001
5,0.06672958463497097,0.1365797067344,0.97806,0.9669,0.0001
6,0.0574603902802462,0.14307453817558252,0.9813,0.9655,0.0001
7,0.04874855041375284,0.11098003157862474,0.98376,0.9736,0.0001
8,0.04042887662792259,0.1520463694977468,0.98682,0.9647,0.0001
9,0.03648349405873729,0.1384734336826125,0.98796,0.9682,0.0001
10,0.031496717867589154,0.14109765409928146,0.98952,0.968,0.0001
11,0.028442759608999942,0.12574762193179584,0.9908,0.9736,0.0001
12,0.025472004891342253,0.15469865367270394,0.9911,0.9672,0.0001
13,0.025995685735626904,0.1406997259093973,0.99124,0.9699,0.0001
14,0.023647271676103362,0.13252603386446268,0.9921,0.9692,0.0001
15,0.02145204074380686,0.14553349680868508,0.99288,0.9718,0.0001
16,0.01859311592917594,0.13218941166554873,0.99348,0.9721,0.0001
17,0.017773464312785855,0.17068769030650205,0.99408,0.9669,0.0001
18,0.018651492927191288,0.14614271765126835,0.9935,0.9718,0.0001
19,0.015309187259984766,0.13836655147812812,0.9951,0.9725,0.0001
20,0.01705748782299049,0.12926813596388018,0.99444,0.9749,0.0001
21,0.01767338157916987,0.13229797109725733,0.99386,0.9742,0.0001
22,0.014671214249865163,0.13104544061566173,0.99484,0.9744,0.0001
23,0.013155816976874804,0.12252511054533828,0.99568,0.9744,0.0001
24,0.014812375718551745,0.13033993366134614,0.9951,0.9753,0.0001
25,0.012537607195256564,0.1294317219789137,0.99578,0.9773,0.0001
26,0.014709765549235242,0.13260202217589964,0.9955,0.9753,0.0001
27,0.01400817051223066,0.15249197011742788,0.99518,0.9713,0.0001
28,0.012392152459500596,0.1320728671389243,0.99614,0.9753,0.0001
29,0.010264174152953762,0.14836438254945888,0.99678,0.9749,0.0001
30,0.011380000139193316,0.126350976601523,0.99658,0.9758,0.0001
31,0.008670171481304709,0.14960968733840338,0.9973,0.9728,0.0001
32,0.01276806656100318,0.13549342690200744,0.996,0.9735,0.0001
33,0.009742982141246163,0.13807567339125265,0.9968,0.9743,0.0001
34,0.009739731813969952,0.15164120260278305,0.99668,0.9719,0.0001
35,0.01155801794316862,0.1411995652405828,0.99632,0.9745,0.0001
36,0.011140123380681106,0.14868129198026808,0.9966,0.9738,0.0001
37,0.008736400965690824,0.1393309124344606,0.99738,0.9746,0.0001
38,0.009845367907738873,0.15859667621697543,0.99658,0.9725,0.0001
39,0.007293603187549369,0.1465201433652222,0.99778,0.9745,0.0001
40,0.009352684805255003,0.18856375731079827,0.99686,0.9679,0.0001
41,0.008483608964376178,0.13793764427846558,0.99668,0.9747,0.0001
42,0.006518138800007815,0.14938137480323027,0.99808,0.9736,0.0001
43,0.009371318678047297,0.16136392626227647,0.997,0.9739,0.0001
44,0.008193393669761557,0.12499924047402095,0.99742,0.9778,0.0001
45,0.006431603149938806,0.12337172583196478,0.99782,0.9797,0.0001
46,0.009218182577809264,0.12044046263547932,0.99694,0.9789,0.0001
47,0.00757075664823834,0.15160094314738165,0.99762,0.9728,0.0001
48,0.008677074550622357,0.13940560985931277,0.9974,0.9741,0.0001
49,0.006330404333160695,0.1426823865993448,0.99784,0.9765,0.0001
50,0.007358284062308678,0.1307649794948299,0.99756,0.9789,0.0001
51,0.006852373886882709,0.1284531265647516,0.99772,0.9767,0.0001
52,0.00913010456019191,0.11893971622661802,0.99698,0.9772,0.0001
53,0.005734481018572829,0.16259816076729558,0.99816,0.973,0.0001
54,0.0064171882833966324,0.11604549980993513,0.99792,0.9812,0.0001
55,0.007056715204785375,0.12539632358673286,0.99746,0.9749,0.0001
56,0.007372288305930833,0.12534314771301644,0.99772,0.9775,0.0001
57,0.004954980666879588,0.12389653214396978,0.9985,0.9767,0.0001
58,0.005921474082693897,0.14438959686662822,0.99816,0.9751,0.0001
59,0.006849382767606231,0.13601273666590483,0.99782,0.9769,0.0001
60,0.005499071111651229,0.13493343942905142,0.99818,0.9769,0.0001
61,0.007637310271725848,0.1291760590796958,0.99754,0.9787,0.0001
62,0.004534432008488779,0.12037662744354102,0.99852,0.9792,0.0001
63,0.007519370673214356,0.12926163450948144,0.9974,0.9796,0.0001
64,0.00438799279357964,0.1433790311439455,0.9988,0.9754,0.0001
65,0.003892726964190761,0.18923306061258446,0.99898,0.9716,0.0001
66,0.008309277331866786,0.13393619789501,0.99742,0.9763,0.0001
67,0.006121684531677611,0.12301941049326494,0.99818,0.9783,0.0001
