epoch,train_loss,val_loss,train_acc,val_acc,lr
1,91471.19741369087,29.23077504846114,0.69318,0.8762,0.001
2,-213.81159252644804,-85.85800815533987,0.88294,0.9073,0.001
3,-324.75940476049243,-186.36605834960938,0.91852,0.9259,0.001
4,-397.9233574050162,-313.4299504726748,0.92894,0.9347,0.001
5,-460.2726217206482,-341.7801100332526,0.94208,0.9367,0.001
6,-486.9991537811201,-365.3470343094838,0.94708,0.9461,0.001
7,-513.8200357344449,-255.69503880754303,0.9496,0.9427,0.001
8,-512.6312624255714,-418.6041881706141,0.95072,0.9506,0.001
9,-536.0536160286125,-350.45101368578173,0.95228,0.9397,0.001
10,-551.5790823621822,-396.52400304094147,0.95234,0.9503,0.001
11,-572.6463494264257,1855.7066121161738,0.95874,0.9508,0.001
12,-530.6039405295916,-462.80485476723203,0.95544,0.9548,0.001
13,-585.0724809651484,-224.49241580238825,0.95774,0.9599,0.001
14,-610.0260855828404,-457.70125454286983,0.96208,0.9625,0.001
15,-613.3203804035626,-401.13744209386124,0.9611,0.9528,0.001
16,-630.1021483438399,-527.696063464201,0.96382,0.9592,0.001
17,-617.9119457039992,-542.6656003541584,0.96152,0.9581,0.001
18,-634.8831881549962,-527.4139299996292,0.96344,0.9548,0.001
19,-649.6456859227642,-584.212805253041,0.96402,0.9628,0.001
20,-655.6283460065837,-587.9331703668909,0.96624,0.9635,0.001
21,-645.315987433314,-583.268769276293,0.96576,0.966,0.001
22,-671.7137201411645,-494.9330276296109,0.9678,0.9689,0.001
23,-671.4775126815757,-600.0208647522745,0.96712,0.9621,0.001
24,-677.9197663992567,-624.2183521125891,0.96924,0.9644,0.001
25,-681.1449634912983,-628.1307481210443,0.9682,0.9643,0.001
26,-684.9896630484735,-604.9027265717712,0.96884,0.9618,0.001
27,-687.0062212151335,-603.5300464871564,0.96782,0.9597,0.001
28,-689.3084880702027,-634.6424406027492,0.96804,0.9672,0.001
29,-695.0732499925072,-655.2099412362787,0.96906,0.9663,0.001
30,-707.0524357554248,-648.1595876186709,0.97028,0.9613,0.001
31,-703.6081124620365,-494.24084221562254,0.97062,0.9619,0.001
32,-702.5014984052809,-646.8399360753313,0.96872,0.965,0.001
33,-700.983868220883,-666.0498491118226,0.97008,0.9667,0.001
34,-714.0595077163423,-630.8980597001088,0.9694,0.9689,0.001
35,-717.1020317370325,-617.9134148706364,0.9708,0.9644,0.001
36,-727.1653194183584,-634.7794119919403,0.97238,0.9634,0.001
37,-722.8191804617567,-665.7049305589893,0.97068,0.9649,0.001
38,-726.7088944613172,-676.6309343169007,0.97132,0.9697,0.001
39,-721.7429160193714,-679.9254791646064,0.97302,0.9684,0.001
40,-725.4583276616947,-679.9257978608337,0.9714,0.9671,0.001
41,-732.2016902835778,-657.0336670694472,0.97232,0.9663,0.001
42,-727.0118562742267,-663.3319609436808,0.97008,0.9696,0.001
43,-726.6117967376318,-703.0984921998615,0.9712,0.9719,0.001
44,-735.5038200827206,-694.9195433025119,0.97162,0.9692,0.001
45,-729.7475031781989,-699.3184729467464,0.97084,0.9703,0.001
46,-731.2423629565617,-664.5016664915447,0.97206,0.969,0.001
47,-735.6614546909966,-698.1759558569026,0.97068,0.9708,0.001
48,-751.6517173201227,-703.7002609832377,0.97258,0.9712,0.001
49,-740.918975752028,-680.2596466450751,0.97228,0.964,0.001
50,-746.1701120049752,-726.4882974745352,0.97184,0.9718,0.001
51,-753.5309543463276,-723.065221086333,0.97254,0.9729,0.001
52,-754.1979199968031,-747.9136043500297,0.97282,0.9703,0.001
53,-749.3173473777673,-724.5425878597212,0.97214,0.9738,0.001
54,-747.0990817565138,-641.6257695065269,0.97174,0.9636,0.001
55,-746.2965865269341,-718.6471518987341,0.97078,0.969,0.001
56,-752.9123811453504,-730.5729431924941,0.97264,0.973,0.001
57,-756.5759466224924,-50.22684198693384,0.97314,0.9567,0.001
