epoch,train_loss,val_loss,train_acc,val_acc,lr
1,84722.20270570891,-591.9537604609623,0.6231,0.848,0.001
2,-599.3961577354489,-843.3022329596024,0.86236,0.9201,0.001
3,-785.7863538503037,-946.797489987144,0.90686,0.9401,0.001
4,-883.9403422714195,-1057.2394146496736,0.91596,0.947,0.001
5,-961.0402983448389,-1035.7309446696993,0.92264,0.9507,0.001
6,-1022.4861134873022,-1224.2846231581289,0.92644,0.9576,0.001
7,-1081.4311757587716,-1213.8959605542918,0.93086,0.9589,0.001
8,-1124.415206089654,-1309.5978030434137,0.93444,0.9583,0.001
9,-1165.4216436595868,-1309.6784822488132,0.93594,0.9515,0.001
10,-1200.787479332341,-1372.426260260087,0.93888,0.9659,0.001
11,-1229.7052563913644,-1406.6757488009296,0.94008,0.9661,0.001
12,-1254.5441479304868,-1442.0150919081289,0.94154,0.966,0.001
13,-1270.3068916340312,-1411.1893588681764,0.94066,0.9659,0.001
14,-1280.510387527973,-1453.2251610091969,0.94082,0.9648,0.001
15,-1295.1486922554348,-1456.510090115704,0.94218,0.9653,0.001
16,-1307.9681049942055,-1494.5542780236353,0.94382,0.968,0.001
17,-1312.935363613431,-1503.9506990456882,0.94198,0.9663,0.001
18,-1315.5208484230138,-1474.8241121316257,0.93992,0.9637,0.001
19,-1331.3172763522018,-1507.0538082847113,0.94296,0.9682,0.001
20,-1331.101553758392,-1513.6996514042721,0.94138,0.9691,0.001
21,-1345.1941052214875,-1556.4121588212026,0.94498,0.97,0.001
22,-1346.2765804202966,-1527.0113958044897,0.94344,0.9694,0.001
23,-1351.266337753257,-1544.9184678476067,0.94334,0.9692,0.001
24,-1354.4101535962975,-1550.5216141712817,0.94514,0.9683,0.001
25,-1358.4348447365528,-1323.85429440269,0.94444,0.9626,0.001
26,-1331.5254132595207,-1537.318034884296,0.943,0.9695,0.001
27,-1362.9101937140344,-1578.276503164557,0.94398,0.9679,0.001
28,-1373.4990100128875,-1559.7519453990308,0.94534,0.9712,0.001
29,-1379.6421778842312,-1552.5454951419106,0.94648,0.9672,0.001
30,-1377.309769808484,-1585.9914241742483,0.94652,0.9702,0.001
31,-1390.7735408382953,-1579.76445065269,0.94552,0.9702,0.001
32,-1389.5310317719989,-1591.9684795910798,0.94608,0.9716,0.001
33,-1391.8416545116688,-1596.2148931962026,0.94728,0.9706,0.001
34,-1393.816411557405,-1575.4532269827928,0.94698,0.9666,0.001
35,-1403.7840051675391,-1594.819796405261,0.94722,0.9712,0.001
36,-1413.2221251973106,-1611.610948007318,0.94864,0.9708,0.001
37,-1415.0238673997962,-1622.6403236872034,0.94798,0.9715,0.001
38,-1425.931287838675,-1642.5739916065072,0.9487,0.9722,0.001
39,-1423.6131779117047,-1641.9557518295094,0.94888,0.9722,0.001
40,-1424.9258652318774,-1631.5491479801226,0.95058,0.9746,0.001
41,-1428.2935975213795,-1584.0644284018988,0.94894,0.9636,0.001
42,-1416.1267701756315,-1618.2973308321796,0.94828,0.9703,0.001
43,-1424.9561861238212,-1630.1679208489913,0.94804,0.9694,0.001
44,-1429.1171063279253,-1619.183222903481,0.94628,0.9689,0.001
45,-1434.3890056171076,-1635.1690040298656,0.9499,0.9705,0.001
46,-1439.0245055371843,-1646.5912560571599,0.9495,0.9742,0.001
47,-1442.7936243706042,-1646.148897967761,0.95074,0.971,0.001
48,-1445.1047853435703,-1646.5193813661986,0.9497,0.9728,0.001
49,-1445.8589113825728,-1640.1029717167721,0.95028,0.9685,0.001
50,-781.5970412154331,-1553.5757284043711,0.94962,0.9699,0.001
51,-1441.5800915496125,-1627.4421912084651,0.94896,0.9713,0.001
52,-1448.9098203224903,-1654.46406497231,0.94886,0.9738,0.001
53,-1449.0423802524576,-1639.5965916114517,0.94998,0.9713,0.001
54,-1454.9097444578206,-1645.3120318062697,0.952,0.9674,0.001
55,-1460.1283901829245,-1648.5365546504154,0.95066,0.9702,0.001
56,-1455.987222266624,-1664.5478005711036,0.94828,0.9744,0.001
57,-1468.4988251903173,-1670.9015866050238,0.95106,0.9743,0.001
58,-1466.5062102881234,-1648.7611872033228,0.95064,0.9738,0.001
59,-1460.2257445352461,-1674.6493089893197,0.95004,0.9728,0.001
60,-1465.594621351003,-1665.228181863133,0.95114,0.9747,0.001
61,-1470.0037551450607,-1668.746220455894,0.95222,0.9704,0.001
62,-1476.2143916839834,-1677.6453424767603,0.95274,0.9749,0.001
63,-1471.3285502167919,-1685.1793908227849,0.95204,0.973,0.001
64,-1477.775577320772,-1689.7495086283623,0.95188,0.9768,0.001
65,-1478.4325787868645,-1672.9757049174248,0.95186,0.9701,0.001
66,-1476.3204208334998,-1681.5984551152096,0.95206,0.9739,0.001
67,-1480.3835758297034,-1689.690871612935,0.95154,0.9734,0.001
68,-1469.110315659467,-1661.2737218156647,0.9497,0.9707,0.001
69,-1483.2723547894022,-1656.6613692271558,0.9507,0.9728,0.001
70,-1481.5496991638026,-1683.6194295762461,0.95202,0.9721,0.001
71,-1486.3560984579804,-1686.6988896237144,0.95112,0.9703,0.001
72,-1490.123898557385,-1668.2596837297272,0.9517,0.9734,0.001
73,-1488.9530135444973,-1690.2773020297666,0.95184,0.9695,0.001
74,-1496.6844469933862,-1703.0618340214596,0.95156,0.9749,0.001
75,-1494.81894537494,-1674.4561752126187,0.95264,0.9721,0.001
76,-1495.0746355373842,-1702.6904683173457,0.95312,0.9705,0.001
77,-1500.8974562544956,-1687.2352897547469,0.95214,0.9739,0.001
78,-1499.4139310636788,-1689.7883934310719,0.95352,0.9725,0.001
79,-1502.1680814543038,-1699.2842523116099,0.95184,0.9742,0.001
80,-1499.7485389026535,-1685.795320535008,0.95142,0.973,0.001
81,-1497.1130552169916,-1701.5583449737935,0.95226,0.9717,0.001
82,-1501.6771727266823,-1710.8949546331091,0.95222,0.9751,0.001
83,-1509.726754503177,-1729.164424075356,0.9524,0.9737,0.001
84,-1506.5457317225464,-1705.5533539977255,0.95192,0.9722,0.001
85,-1505.488535068834,-1705.1905872972707,0.95212,0.9738,0.001
86,-1509.0146184662724,-1698.7661719986156,0.95234,0.9746,0.001
87,-1510.1358892338355,-1704.8187379474882,0.95354,0.9719,0.001
88,-1511.5956047819093,-1707.8803958168512,0.95324,0.9737,0.001
89,-1517.7832352816297,-1725.3070377398142,0.95242,0.9746,0.001
90,-1522.4748597596308,-1728.2222915842563,0.95394,0.9691,0.001
91,-1525.796520340473,-1732.8770056615901,0.95408,0.9758,0.001
92,-1516.1288263267263,-1721.447481952136,0.95084,0.9725,0.001
93,-1527.8808746728141,-1742.8890736253957,0.95408,0.9759,0.001
94,-1522.0199254028632,-1744.9636029593553,0.95248,0.974,0.001
95,-1529.812057299992,-1732.3420765550832,0.95384,0.974,0.001
96,-1525.784671402953,-1693.2294149278086,0.95332,0.9725,0.001
97,-1524.725288722826,-1727.1832012707673,0.95424,0.9762,0.001
98,-1524.958336559403,-1719.3197763177413,0.95314,0.9745,0.001
99,-1526.4087920908428,-1684.5139082896558,0.95254,0.9741,0.001
100,-1529.0818462713296,-1725.5438294229627,0.95406,0.9748,0.001
101,-1536.5962316800872,-1728.2675750346123,0.95452,0.9714,0.001
102,-1533.6651555132073,-1733.8502413592762,0.95468,0.9728,0.001
103,-1536.5560327710398,-1752.1003804267207,0.95362,0.9755,0.001
104,-1537.9294592815897,-1758.3731936684137,0.95458,0.9767,0.001
105,-1545.1126122047833,-1722.8350289260284,0.95432,0.9706,0.001
106,-1531.520023902054,-1753.1167223966575,0.95266,0.9771,0.001
107,-1533.3052816171476,-1754.5835486303401,0.95428,0.9763,0.001
108,-1546.1407036744724,-1753.874069793315,0.95478,0.9771,0.001
109,-1548.9227454144022,-1744.0928862366495,0.9548,0.9719,0.001
110,-1549.4200414477102,-1731.2147943037974,0.9549,0.9724,0.001
111,-1548.77628039582,-1730.5322466500197,0.95406,0.9688,0.001
112,-1553.067548903053,-1742.9195850227452,0.95438,0.9709,0.001
113,-1551.4632112546956,-1760.8665168858781,0.95458,0.9761,0.001
114,-1551.6389210108296,-1755.9917656620846,0.95424,0.9758,0.001
115,-1550.8668312794716,-1747.6514305404469,0.95462,0.9743,0.001
116,-1562.0581332545755,-1765.4569617162776,0.95556,0.9742,0.001
117,-1559.015272213675,-1760.1638446276702,0.95382,0.9749,0.001
118,-1552.3018734827067,-1765.0060710665546,0.95414,0.9727,0.001
119,-1557.3900496148697,-1773.5214627422863,0.95444,0.9757,0.001
120,-1558.9671359245124,-1768.9030838978442,0.95708,0.9727,0.001
121,-1563.2794354919276,-1762.751962396163,0.95638,0.9743,0.001
122,-1554.8245371942935,-1768.9222721148142,0.95396,0.9747,0.001
123,-1562.4743589903692,-1759.0092109004154,0.9555,0.9732,0.001
124,-1563.5316652263828,-1772.0067246835442,0.95478,0.9739,0.001
125,-1562.700836571891,-1748.7939700356012,0.95552,0.975,0.001
126,-1568.09662536465,-1769.5341116989716,0.95556,0.9772,0.001
127,-1568.944256638627,-1793.4968385334257,0.95536,0.9778,0.001
128,-1569.9808575954582,-1778.9374072883702,0.95648,0.9776,0.001
129,-1568.6865974289683,-1772.4403447018394,0.9535,0.9748,0.001
130,-1574.6662975418599,-1769.4856868695608,0.9554,0.9764,0.001
131,-1572.0943715907729,-1760.2991278926029,0.95746,0.9766,0.001
132,-1573.925731297954,-1775.1423973373219,0.95522,0.9714,0.001
133,-1572.289224219749,-1771.6526636051226,0.95474,0.9757,0.001
134,-1573.09611554158,-1777.0479056442841,0.95522,0.9759,0.001
135,-1577.244156859415,-1766.6856395866298,0.95636,0.9727,0.001
136,-1577.5266946856018,-1773.2415616964993,0.95544,0.9735,0.001
137,-1566.662765932205,-1736.4686572883702,0.95494,0.9728,0.001
138,-1573.3003900630395,-1768.0864427783822,0.95568,0.9754,0.001
139,-1573.1777757025131,-1781.3538416608978,0.95466,0.9761,0.001
140,-1577.9132361058385,-1775.5489718280262,0.95614,0.9754,0.001
141,-1582.9470511434024,-1780.134892330894,0.95524,0.973,0.001
142,-1582.907365491628,-1793.9543966945214,0.95598,0.9758,0.001
143,-1582.5153838252777,-1740.4251492657238,0.95496,0.9713,0.001
144,-1574.6004495059742,-1767.206632589992,0.95506,0.974,0.001
145,-1589.8703688209318,-1782.8589160774327,0.95838,0.9749,0.001
146,-1586.2562383861493,-1790.2426170638844,0.95716,0.9705,0.001
147,-1586.044299035426,-1785.3394929910007,0.95462,0.974,0.001
148,-1588.1809183496343,-1803.2426912331882,0.95516,0.9753,0.001
149,-1592.7768860643782,-1807.8713409810127,0.95796,0.9765,0.001
150,-1593.6512351267784,-1784.7277940194817,0.95742,0.9775,0.001
151,-1594.186377015565,-1795.8723963483978,0.95714,0.9779,0.001
152,-1592.1423661410047,-1804.1084556096716,0.9545,0.9778,0.001
153,-1586.2832493306425,-1781.2506922468353,0.95462,0.9721,0.001
154,-1590.9563350433584,-1781.631428006329,0.95492,0.9744,0.001
155,-1595.2692455867368,-1780.0485098150712,0.95678,0.9749,0.001
156,-1592.830505527194,-1802.1884796528877,0.95708,0.9785,0.001
157,-1595.645456923853,-1785.9659207500988,0.95578,0.9755,0.001
158,-1595.196247852062,-1791.8353379647942,0.95698,0.9756,0.001
159,-1599.5289934163204,-1781.0778175064281,0.95848,0.9734,0.001
160,-1537.2914982866448,-1792.4384317518789,0.95484,0.9751,0.001
161,-1596.4749852641464,-1805.1055367385284,0.95692,0.9761,0.001
162,-1599.2290217016664,-1809.4957491717762,0.95662,0.9775,0.001
163,-1593.7041252897218,-1781.6651534068433,0.95502,0.9736,0.001
164,-1600.0773407528773,-1807.9956981803798,0.9571,0.9773,0.001
165,-1601.9461342111572,-1803.6890204707279,0.95602,0.9763,0.001
166,-1599.705591382273,-1816.9837476513053,0.9569,0.9767,0.001
167,-1604.0438619550232,-1810.7850558124012,0.9567,0.9737,0.001
168,-1601.0595781175073,-1802.7196817518789,0.95604,0.975,0.001
169,-1606.3380454763428,-1810.4609792202334,0.9579,0.9778,0.001
170,-1606.7703517123562,-1807.5064450034613,0.95584,0.976,0.001
171,-1605.4047998296635,-1801.6994397127175,0.95852,0.9748,0.001
172,-1607.8353717930786,-1812.5450980270966,0.95534,0.9756,0.001
173,-1576.6217618586156,-1808.8313760878164,0.9572,0.9777,0.001
174,-1605.5315940447172,-1814.0771917029272,0.95746,0.9753,0.001
175,-1608.712249365609,-1803.6124823847904,0.95724,0.9745,0.001
176,-1604.579218637608,-1791.2889620624012,0.95656,0.9736,0.001
177,-1602.9992955200507,-1775.4428479158425,0.95758,0.9725,0.001
178,-1612.9055497347547,-1807.3023372601858,0.95896,0.9734,0.001
179,-1604.5221671570293,-1811.1086642108387,0.95682,0.9778,0.001
180,-1593.0150469611672,-1803.3424242236947,0.95508,0.978,0.001
181,-1609.3608510829604,-1787.945683346519,0.95824,0.9732,0.001
182,-1607.0136584503875,-1809.8094853268394,0.9588,0.977,0.001
183,-1609.926892370824,-1815.4606330968156,0.9581,0.9779,0.001
184,-1613.998073099824,-1815.656348892405,0.95864,0.9774,0.001
185,-1608.3101566246403,-1793.5374972186512,0.95708,0.9718,0.001
186,-1591.3857459339035,-1803.232999777492,0.95588,0.9718,0.001
187,-1610.3274081881393,-1809.732069570807,0.95808,0.9767,0.001
188,-1607.2646225248761,-1805.069777862935,0.95672,0.9758,0.001
189,-1590.829586721747,-1812.3277680602255,0.95562,0.9773,0.001
190,-1613.0365533462875,-1823.5287529667721,0.95674,0.9772,0.001
191,-1614.5953153722426,-1820.0190646014637,0.95762,0.9762,0.001
192,-1612.597897268622,-1809.5894528159613,0.95878,0.9748,0.001
193,-1615.6657084199169,-1822.1643591772151,0.95824,0.978,0.001
194,-1603.5472866751045,-1810.3172854652887,0.95496,0.976,0.001
195,-1612.0142928413723,-1818.8314703446401,0.95646,0.9771,0.001
196,-1615.8198039257313,-1827.5568816752373,0.9589,0.9756,0.001
197,-1612.1671963664883,-1813.3470706215387,0.9582,0.9761,0.001
198,-1615.1683255949288,-1817.39585084553,0.95764,0.9753,0.001
199,-1615.542636881094,-1810.2559644481803,0.95686,0.9769,0.001
200,-1616.3529393032688,-1822.8154605913767,0.9577,0.9733,0.001
201,-1616.502220056246,-1816.6290035972113,0.95704,0.9739,0.001
202,-1622.1735777403692,-1829.9068217217168,0.95834,0.9754,0.001
203,-1618.7698684263107,-1805.2423451097707,0.95892,0.9765,0.001
204,-1616.6480716012627,-1821.4593444051623,0.95802,0.976,0.001
205,-1614.515693371863,-1816.1989529766613,0.95686,0.9754,0.001
206,-1616.1323345213596,-1819.4350261446796,0.95634,0.9746,0.001
207,-1617.4046015824808,-1803.9041717142998,0.95788,0.9738,0.001
208,-1621.5898359449927,-1831.1608438612539,0.95864,0.9772,0.001
209,-1615.7159739150416,-1809.4874344837817,0.9555,0.9771,0.001
210,-1621.1036704763428,-1816.8467059557952,0.9587,0.9737,0.001
211,-1622.535141264386,-1829.1779012559336,0.95876,0.9782,0.001
212,-1618.144869675112,-1806.4627901874012,0.95708,0.9726,0.001
213,-1619.5213473190736,-1820.3870030656647,0.95898,0.9738,0.0005
214,-1646.5800896764106,-1847.8771756329113,0.96428,0.9794,0.0005
215,-1654.7034184682705,-1863.413005587421,0.9659,0.9802,0.0005
216,-1657.432256908368,-1857.7469652393197,0.96706,0.9808,0.0005
217,-1660.505593692555,-1863.4437889388844,0.9676,0.9807,0.0005
218,-1664.3598526664402,-1866.8615336357793,0.96696,0.9804,0.0005
219,-1665.9406713305227,-1865.8127132367483,0.96966,0.982,0.0005
220,-1667.22605267693,-1867.6565497676029,0.9688,0.9799,0.0005
221,-1664.7889466736933,-1861.6267028035998,0.96836,0.9798,0.0005
222,-1665.766577913328,-1876.3062311486353,0.96824,0.9832,0.0005
223,-1669.4338285246163,-1869.732666015625,0.96912,0.9801,0.0005
224,-1671.1638836092352,-1871.4540397547469,0.97012,0.983,0.0005
225,-1669.0362171065776,-1874.1336639017998,0.96926,0.9812,0.0005
226,-1673.5160645780052,-1878.1107795811906,0.97072,0.9807,0.0005
227,-1672.166000639386,-1876.1405956413173,0.9703,0.9802,0.0005
228,-1670.3894667759575,-1876.39131106606,0.97036,0.9821,0.0005
229,-1673.3103217785927,-1869.7435410897942,0.96998,0.9799,0.0005
230,-1674.0878953080044,-1874.6200584701344,0.97028,0.9799,0.0005
231,-1674.3710559737651,-1881.0702151527887,0.96986,0.9823,0.0005
232,-1675.1325902133951,-1875.1856704905063,0.97012,0.982,0.0005
233,-1674.8028311570893,-1880.9347634617286,0.96984,0.9815,0.0005
234,-1675.7098825752278,-1877.1005612143988,0.97134,0.9797,0.0005
235,-1677.4840924587395,-1878.4640186164952,0.97096,0.9797,0.0005
236,-1678.942848303129,-1870.7885479504548,0.97146,0.9814,0.0005
237,-1677.4005086367088,-1881.1495701270767,0.97054,0.9806,0.0005
238,-1676.775647878037,-1875.1088048234772,0.97062,0.9808,0.0005
239,-1674.4693444293478,-1879.8612245970135,0.97028,0.983,0.0005
240,-1677.3674391334318,-1875.2815853070608,0.97192,0.9834,0.0005
241,-1678.0476658033288,-1877.5345474436313,0.97124,0.9805,0.0005
242,-1678.3712807579723,-1885.0886292276502,0.97134,0.9822,0.0005
243,-1676.6715718535206,-1880.3113009295887,0.96944,0.98,0.0005
244,-1676.8750830452766,-1886.5986219961433,0.9718,0.9807,0.0005
245,-1679.1482570482337,-1888.0727585418315,0.97086,0.9833,0.0005
246,-1680.4123781794478,-1890.7891397596914,0.9716,0.9837,0.0005
247,-1681.283773827126,-1886.1305039804192,0.9728,0.9825,0.0005
248,-1681.2334274721268,-1882.4871532585048,0.9705,0.9838,0.0005
