epoch,train_loss,val_loss,train_acc,val_acc,lr
1,95989.5015157641,-186.22835477997984,0.88866,0.9576,0.001
2,-221.51366397486927,-580.1034182777888,0.9637,0.9708,0.001
3,-434.8503035133147,-699.9909212136571,0.97038,0.9689,0.001
4,-574.8031932313729,-764.0487524105024,0.975,0.9741,0.001
5,-663.904118998886,-769.376854232595,0.97742,0.9696,0.001
6,-716.2512909481898,-944.2323376619363,0.97808,0.9762,0.001
7,-810.6104815158698,-977.1354910935028,0.98026,0.9763,0.001
8,-846.4461412356637,-921.2477077049546,0.98072,0.9709,0.001
9,-898.1294989622462,-1073.5978161775613,0.9815,0.9794,0.001
10,-934.1128516624041,-1100.736908345283,0.98224,0.975,0.001
11,-991.4801670084219,-1182.6136235104332,0.98376,0.977,0.001
12,-1026.209838398887,-1153.5185786380043,0.98432,0.9758,0.001
13,-1045.3977339566516,-1147.2120029111452,0.98432,0.9773,0.001
14,-1070.5555198259672,-1208.6986269407635,0.98432,0.9772,0.001
15,-1101.6896921143202,-1231.7921142578125,0.98518,0.9756,0.001
16,-1125.7216629847846,-1239.5930793858781,0.98604,0.9747,0.001
17,-1155.2971119600184,-1194.7543559014043,0.9865,0.9736,0.001
18,-1153.2825624900097,-1235.9058312524724,0.98574,0.9729,0.001
19,-1178.302145253057,-1295.4552774550039,0.98712,0.9758,0.001
20,-1189.2920532226562,-1234.0729022448577,0.98588,0.9743,0.001
21,-1202.609550768762,-1281.60874147053,0.98658,0.9733,0.001
22,-1218.6458977506593,-1356.8351649030853,0.98638,0.977,0.001
23,-1228.8489890330284,-1298.0222090709058,0.98754,0.9768,0.001
24,-1227.1712040815817,-1370.1517426696005,0.98694,0.9753,0.001
25,-1253.6493865888747,-1326.5848265056368,0.98826,0.9703,0.001
26,-1241.062104910536,-1344.5428304551524,0.98674,0.9739,0.001
27,-1247.3407745751579,-1268.2953468033031,0.98684,0.9704,0.001
28,-1246.972062757253,-1317.887380092959,0.9873,0.9748,0.001
29,-1251.7082950367646,-1388.3021873763844,0.98736,0.9748,0.001
30,-1276.654218668828,-1372.8064660180974,0.98794,0.9776,0.001
31,-1294.9008361348106,-1385.6404859325553,0.98842,0.9803,0.001
32,-1278.4439895512808,-1416.6657158573971,0.9883,0.98,0.001
33,-1298.196616872802,-1391.861374480815,0.98844,0.9775,0.001
34,-1303.268472266624,-1425.5568785848498,0.98954,0.9778,0.001
35,-1301.554783033288,-1387.1380275291733,0.98836,0.9748,0.001
36,-1311.2155867866848,-1472.2602492706685,0.9882,0.9797,0.001
37,-1317.8067907933385,-1438.7584104900118,0.98834,0.9797,0.001
38,-1319.1312452545556,-1448.0281905162183,0.98862,0.9771,0.001
39,-1336.5873149276695,-1457.0424943754945,0.9899,0.9791,0.001
40,-1330.154132033248,-1466.7656945337224,0.98884,0.9788,0.001
41,-1330.6219566715952,-1402.5556640625,0.98848,0.9751,0.001
42,-1339.178863915641,-1488.5095941084849,0.98892,0.9793,0.001
43,-1343.0546837535965,-1415.290409909019,0.98934,0.9737,0.001
44,-1341.6527480493726,-1452.984257565269,0.9889,0.9795,0.001
45,-1346.6581875149857,-1445.459543735166,0.98898,0.9755,0.001
46,-1354.0269928368766,-1518.2101448155656,0.98928,0.9813,0.001
47,-1361.5168881623642,-1435.4063828866692,0.98922,0.9732,0.001
48,-1374.5563577715393,-1459.9698409068433,0.99006,0.9768,0.001
49,-1353.4039166150496,-1406.7483420070214,0.98904,0.9769,0.001
50,-1367.967009483396,-1435.0018032411986,0.98938,0.9782,0.001
51,-1370.2164575132872,-1482.5762228663964,0.98922,0.9758,0.001
52,-1384.4450647690717,-1406.4081011422072,0.98966,0.9742,0.001
53,-1381.0061428528613,-1478.1625234869462,0.99012,0.9783,0.001
54,-1378.5316007570232,-1426.63387173037,0.98902,0.9731,0.001
55,-1387.7397389131434,-1508.1756066430974,0.98996,0.9779,0.001
56,-1376.97214642693,-1496.2404398857793,0.98964,0.9804,0.001
57,-1373.2938391644022,-1502.3749660057358,0.98878,0.9803,0.001
58,-1391.3609453674474,-1512.9655653555183,0.98994,0.9802,0.001
59,-1403.1394817225464,-1445.4412440046478,0.9903,0.9734,0.001
60,-1379.2131166580084,-1519.2883656175832,0.9888,0.981,0.001
61,-1386.4158201876198,-1498.4985490629945,0.9896,0.9777,0.001
62,-1397.8594277618486,-1512.7129740654668,0.98978,0.979,0.001
63,-1403.2607016014626,-1467.8637618052808,0.98998,0.9759,0.001
64,-1408.6139899446532,-1457.496192642405,0.99012,0.9773,0.001
65,-1379.6932838225305,-1474.5703356779075,0.98864,0.9768,0.001
66,-1428.8241425731298,-1503.540619282783,0.9916,0.9802,0.001
67,-1410.8567927914203,-1510.0800920317445,0.98982,0.978,0.001
68,-1404.7158849379596,-1530.7238275069224,0.99022,0.9799,0.001
69,-1416.9432148262667,-1524.9509447315072,0.99048,0.9821,0.001
70,-1423.2482213949609,-1570.6695463928995,0.99072,0.9809,0.001
71,-1419.3810270265544,-1563.8255337099486,0.99016,0.9792,0.001
72,-1397.7062688568974,-1550.9270004079312,0.98926,0.9815,0.001
73,-1414.6101430127078,-1510.0071913320808,0.98954,0.9803,0.001
74,-1416.392238451087,-1519.2260062302216,0.99046,0.977,0.001
75,-1426.6975862546956,-1537.4939814700356,0.99024,0.978,0.001
76,-1437.8202094739052,-1520.5962640303599,0.9901,0.9782,0.001
77,-1426.4375393372363,-1522.5545777912382,0.98962,0.9768,0.001
78,-1426.2150591681984,-1563.9208335393591,0.98978,0.981,0.001
79,-1422.2445439877717,-1518.596716772152,0.98936,0.9775,0.001
80,-1433.6892367702005,-1544.9687144605418,0.99088,0.98,0.001
81,-1435.643193471767,-1557.9812660700159,0.99026,0.9812,0.001
82,-1423.284930529192,-1513.7586824441257,0.98962,0.9791,0.001
83,-1437.9587261853621,-1544.2090060077137,0.99018,0.976,0.001
84,-1433.7936705762468,-1541.1671127126187,0.98986,0.9785,0.001
85,-1431.9005960527893,-1494.602773931962,0.98884,0.9716,0.001
86,-1458.9508540551071,-1555.8709917672072,0.99084,0.9793,0.001
